아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
구글이,,24.10.25,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,164cm,47kg,상의 55,편하게 데일리로 입을 옷 찾다가 샀는데 배송도 빠르고 실물이 더 이뻐요! 아무데나 편하게 입기 좋아요 마음에 들어요 ㅎㅎ
IfFklbXH,,24.10.24,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,163cm,49kg,상의 44,"색도 이쁘고 핏도 너무 귀여워요!!!
총기장도 적당해서 레이어드해서 입어도 예쁘고
가오리핏이라 귀엽습니다 !!!!"
8HEqlZ2b,,24.10.23,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"젛아요~~배송빠르고 깔끔하네용
주문하자마자 추워져서 안에 티입고입어야할거같지만 이쁩니당 ㅎㅎ 나중에 기모고 사고싶어요 가성비 굿"
ADBgXh1d,,24.10.19,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,164cm,54kg,상의 55,"괜찮아요 파임 정도도 적당하고 안에도 따갑지 않고 무난무난~~
사이즈도 적당히 오버핏이라 딱 맘에 들어요ㅛㅋㅋㅋㅋ"
bomb******,,24.10.17,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,158cm,49kg,상의 44,"화면 그대로예여! 꾸안꾸 스타일에 딱 좋은 것,, 회색이 젤 무난한 것 같아서 구매했어욤ㅎㅎ 퀄리티도 괜찮은 것 같아요"
lfvLfQZT,,24.10.17,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,,,,"색도 예쁘고 핏도 마음에 들어요! 
디테일도 예쁘고 휘뚤마뚤 입기 좋아요오오
배송도 엄청 빠르게 왔습니다 ㅎㅎ !!!!"
BG8X7afm,,24.04.23,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,162cm,43kg,상의 44,핏 너무 예쁘고 좋아요! 넥 파져있는 것도 부담스럽지 않은 정도여서 좋습니당! 다만 옷 처음 꺼낼 때 먼지가 엄청 날리고 옷이 살짝 까슬해서 피부 예민하신분들은 좀 조심하셔야 할 것 같습니다!
RCsPh32G,상위 5%,24.03.09,기본ver.,오트밀(FREE),생각보다 커요,보통이에요,화면과 비슷해요,153cm,45kg,상의 44,"완전 사진이랑 똑같은 느낌이에요!!
근데 접어져있던 그대로 주름이 생겼어용ㅎㅎ
다림질 필수입니당..!
근데 이거는 배송오는거에 따라서 다를것 같습니다
무난하게 입기 좋은 맨투맨이에요!"
M70LSMAt,,24.02.05,기본ver.,오트밀(FREE),생각보다 커요,보통이에요,화면보다 밝아요,144cm,34kg,상의 33 이하,"조금 긴 맨투맨 찾고있었는데요~ 
넉넉하기도 하면서 추레하지않았으면 했거등요
반신반의 하는 마음으로 사서 입어보니
핏도 어벙하게 자연스럽게 떨어지고
포인트는 브이넥이에오,,, 정말로 넘이뻐용"
phY7N76C,,24.01.12,기모ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,40kg,상의 44,"160.43kg인데 예쁘게 널널한 핏이고
소재가 가격대비 너무 좋나서 그레이도 살껄... 후회했어요 다른 후기들 보니 다른 색상도 주문하셨다는 말 공감해요 ㅠㅠ 기모로 쫀쫌하고 잘 입겠습니다 ♥️"
kATt4gJV,상위 20%,23.12.20,기모ver.,블랙(FREE),생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,"추가 구매햇어요 ^^ 
블랙은 오트밀이랑 뭔가 재질이 다른 느낌이네요 ㅎㅎㅎ
약간 벨벳 느낌 나서 먼지는 좀 붙을것 같아요 
핏이 빠빳하니 너무 맘에 들어요 ㅎㅎㅎ 
어좁이인데 커버되서 넘 좋아요 ㅋㅋㅋㅋ"
kATt4gJV,상위 20%,23.12.19,기모ver.,오트밀(FREE),생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,"기모는 도톰하고 빳빳한거 좋아하는데 딱이네요^^ 
색감도 웜톤 찰떡이구 
옷 가운데 프린팅 되는거 싫어하는데 
작게 로고만 적혀잇는것도 맘에 들어요 !! 
브이넥도 사진으론 많이 파인것 처럼 보이는데
딱 안답답하고 예쁠 정도로 파엿어요 ^^ 
검정이나 회색 하나 더 구매할 의향 잇습니당 !!!"
AVYqARrO,,23.12.09,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,155cm,62kg,상의 66,"탄탄하고 휘뚤마뚤 아무대나 입어도 괜찮아요!! 맨투맨인데 브이넥이라 더 날씬해보이기도 하고 잘 입고 있습니다!!
다만 안감에서 살짝 털빠짐(?)이런게 있어서 검은색 속옷 입거나 어두운 바지랑 같이 있으면 허리쪽에 털(?)이 묻어요! 그것만 빼면 최공 155기준 딱 엉덩이 바로 위쪽까지 와용"
JDgVBTzz,,23.12.01,기모ver.,블랙(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 55,"기모 블랙으로 구매했습니다 
한겨울에도 브이넥이지만 기모가있어서 
안에 폴라티 입어주면 엄청 따뜻할것
같습니다 
길이는 160 안되는 저에겐 딱 좋은
길이고 폴라티나 가벼운 티셔츠 받쳐입어도
이쁠것같습니다
추천합니다"
리씨,상위 20%,24.11.02,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,58kg,상의 66,"브이넥 잘 안 입는데 후기들 보고 넘 예뻐보여서 샀는데 맘에 들어요 ⚈̤᎑⚈̤
길이도 아주 좋고 예민한 피부인데 까끌거리지 않아요. 넘 만족만족"
eNPlK86w,상위 25%,24.10.15,기본ver.,블랙(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,54kg,상의 55,브이넥이 여리여리해보이는 느낌을 주고 로고도 심플해서 브랜드 맨투맨 같고 기모 아닌 걸로 샀는데 겨울엔 히트텍 껴입거나 남방 입을 수 있어서 더 좋을 거 같아요 ㅎㅎ
eNPlK86w,상위 25%,24.10.15,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,54kg,상의 55,브이넥이 여리여리해보이는 느낌을 주고 로고도 심플해서 브랜드 맨투맨 같고 기모 아닌 걸로 샀는데 겨울엔 히트텍 껴입거나 남방 입을 수 있어서 더 좋을 거 같아요 ㅎㅎ
xihUd1RU,상위 15%,24.10.07,기본ver.,그레이(FREE),생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,46kg,상의 55,낙낙해서 편하고 요즘에 입기에 두께감 딱 좋아요! 배송도 직진배송이라 바로 다음 날 받았고 안에 라운드티랑 같이 입으니까 잘 어울리고 좋아용
GQ0G8C44,,24.05.08,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"옷 입어보고 사는걸 선호해서 인쇼 잘안하는데
급하게 사야해서 구매했어요! 핏 너무 괜찮고 가격대비 완전 만족 입니다 핑크색 반바지 입으니까 힙해보이고 좋네유…!!!!"
6xutack1,상위 15%,24.04.30,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,62kg,상의 66,"화면과 색상동일
오자마자 롱스커트와 입었는데 너무 맘에듬
v형 어색해서 잘 안입었는데 옷이 너무 맘에 들어서 고민하다 주문했는데 받는날만 늦어졌을뿐ㅎㅎ
너무 좋음"
X5C3UU3d,,24.04.25,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,165cm,55kg,상의 55,"브이넥 맨투맨 보다가 마음에 들어 구매했어요~
보통 길이가 짧거나 팔이 길거나 인데
이건 허리도 적당하고 소매도 적당하고
데일리로 입기 좋아요 번창하세요!"
VtXfpzlK,상위 5%,24.04.16,기본ver.,블랙(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,,,,그레이색 가지고있는데 너무 마음에들어서 블랙으로 또 샀어요ㅋㅋ너무 크롭하지 않은 길이가 맘에들고 요즘 입기에 좋은 두께라 휘뚤마뚤 잘 입을 것 같아요!
8LOTqc1u,상위 5%,24.04.12,기본ver.,그레이(FREE),생각보다 커요,보통이에요,화면과 비슷해요,167cm,55kg,상의 55,"시보리가 애매하게 접혀서 뱃살 같아보이기도하고 안감에 먼지인지 뭔지 엄청 날려서 밑에 검은색바지 입었다가 허옇게 다 들러붙었어요.. 그냥 싼값한다 생각하고 입을만해요,,"
83TsGl6a,,24.04.08,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,161cm,51kg,상의 55,딱 세미크롭 기장이에요 그냥 편하게 입기 좋을것같아요! 근데 재질은 그렇게 부드러운 편은 아니에용 안에는 나시나 레이어드티 입으면 더 편할것같아요!
hZwRgDHi,,24.04.03,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,,,,두껍지않지만 짱짱한 소재라 질이 좋아보였어요 브이넥이 입었을때 시원해보이기도하고 포인트됩니다. 딱맞는핏은 아니지만 오버핏도 아니고 그냥 품이 넉넉한정도에요 편하게 입기 딱좋습니다
j2nkh4Hc,상위 20%,24.04.02,기본ver.,그레이(FREE),생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,59kg,상의 66,"배송 빨랐고 봄가을에 입기 좋은 두께에요!
길이도 딱 적당하고 품도 넉넉해서 편해요 브이넥이 너무 깊지않아서 좋고 휘뚜루마뚜루 입기 너무 좋네요👍🏻"
ykE4Dc3a,,24.03.30,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,155cm,49kg,상의 55,무난해요! 사이즈 넉넉하고 데일리룩으로 입기 좋아요 ㅎㅎ 재질도 탄탄해서 좋아요~ 어디든 편하게 매치가능 👍🏻👍🏻 다른 컬러도 구매하고 싶네요
I4cAKoSl,상위 15%,24.03.30,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,175cm,59kg,상의 55,"로고도 깔끔하고 예뻐요 
딱 화면이랑 봤던 느낌과 거의 비슷해요!! 
라운드가 아니라 브이넥이라서 여성스러우면서도 캐쥬얼하게 입을 수 있을거같아 자주 입을거같아요"
YJoHLtxH,,24.03.29,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"색상은 사진이랑 똑같고 퀄리티도 갠찮아요 로고가 없어도 좋을듯 
요즘같은 날씨에 겉옷입고 입어도 이쁘고 그냥 맨투맨만 편안하게 막입을수있어서 좋아요 👍👍"
t55tFApN,,24.03.26,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,168cm,65kg,상의 66,"안쪽 마감이 좀 아쉽네요ㅠ
그리고 안쪽 재질이 좀 
거칠게 느껴질 수 있오요
안에 티나 뭐 입고 입어주면
괜찮을 거 같습니다ㅋㅋ"
fr9GeS40,,24.03.26,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,51kg,상의 55,배송 전날 오후에 시켰는데 다음날 아침에 온거 보고배송 진짜 빠르다고 생각했어요 색감도 그대로고요 밴딩도 탄탄하고다른색도 사고 싶어요 너무 만족스럽게 입울게요~~감사합니다
qrKHFz0R,상위 15%,24.03.24,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,167cm,49kg,상의 55,"안에 흰티랑 레이어드해서 입으니까 더 예뻐요
핏도 사진대로고 편하게 잘 입을 것 같아요!
두껍지 않고 밝은 색이라 봄에 입기 좋습니다"
쑤둘기,,24.03.07,기본ver.,오트밀(FREE),생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 55,"세미크롭치고 긴 것 같기도 하고 그냥 맨투맨 보단 약간 짧고.. 기장감은 길게 느껴 느껴지는데 전체적인 핏감은 예쁘네요!
알바할때 막 입으려고 샀는데 아껴입어야겠어요ㅋㅋ"
YbtRps4h,,24.02.29,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,62kg,상의 55,연핑크 바지에 입으려고 샀는데 기장도 크롭 아니라 딱 좋아요! 흰티랑 레이어드 하니까 더 귀여운 것 같습니다~ 겨울에 기모도 있으면 사려구여
TjSrOfgU,,24.02.20,기모ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,"도톰하고 편하게 입기 좋아요
목이 불편하면 갑갑해 하는 편인데 브이넥이라 확실히 편하네용 
오자마자 입어봤는데 길이감도 적당하고 딱 좋아요"
3K5t62TC,,24.02.19,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,156cm,48kg,상의 44,"이뻐요! 엄마도 예쁘다고 한개 더 사달라고 하셨어요 브이넥이라 목이 파여서 시원해보이고 목도 더 길어보여요.
살짝 더 오버핏을 원했지만 이정도 사이즈두 괜찮은거 같아요"
0UepkMce,상위 20%,24.02.17,기본ver.,블랙(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,58kg,상의 66,"핏도 넘 예쁘고 가격 대비 아주 좋아요! 안쪽에 검은 먼지가 엄청 붙긴 하는데 빨아 입음 될 것 같아서 상관 없어용 대신 단독빨래 해야할듯요
만족스러워요!"
alwj*****,상위 10%,24.02.17,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,65kg,상의 66,"시보리도 잘 잡아주고 엄청 보들보들한데 사이즈도 딱이에용!!! 
저렴한 가격대에 빠른 배송까지 너무 딱 맘에듭니당! 
네이비도 살까 고민중이에요"
ScWJ27dB,,24.02.13,기모ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,155cm,60kg,상의 55,옷 오자마자 입고 찍어서 좀 구겨져있어요 좀 펴서 입으면 예쁠거같아용 목 부분이 뭔가 잘 늘어날 거 같은 느낌이긴한데 핏은 예뻐요!
doQBarF5,,24.02.04,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,70kg,상의 66,"브이넥 멘투맨 이뻐서 샀는뎅
만족입니다! 기장 짧은걸 좋아하는데 169인 저에게 딱 이쁘게 짧아서 좋았어요 어깨가 넓어서 모델핏은 안나오지만 만족"
oNWR4dFW,상위 30%,24.02.02,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,158cm,47kg,상의 55,"사진은좀 연한검정으로 나왔는데 실제로 보면 검정말 새카만 검정이라서 맘에 들어요 
팔시보리도 편하고 걷어올렸을때 고정잘되고 낙낙한 폼도 맘에들어요"
K4FWkNSX,,24.01.19,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,165cm,50kg,상의 55,브이넥 맨투맨이라 좋아보여서 사봤어요 기장이 많이 길까봐 걱정했는데 생각보다 부담스럽지 않고 딱 좋아요 약간 학교 체육복 같기도 한데 편하게 입고다니기 좋을것 같아요
xJIP1M0P,,24.01.17,기모ver.,블랙(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,56kg,상의 55,"겉에 면이 살짝 보들보들한 느낌이라 먼지가 너무 잘 붙어요
하지만 넘 귀엽구 왼쪽에 있는 자수덕분에 조금 고급져보이는 느낌이 있어요!!"
ihT8aEYv,,24.01.16,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,151cm,51kg,상의 55,기모를 별로 안 좋아해서 기본 버전으로 샀는데 딱 좋네요~ 피부에 닿는 면이 조금 까끌거리긴 한데 이정도는 크게 거슬리진 안습니다. 평소에 편하게 입고 다닐 수 있을 것 같아요.
xJWx3PeP,,25.01.14,기모ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,64kg,상의 77,"재질이 톡톡하고 안에 기모가 빵빵해서 한겨울여도 든든합니다.
너무 만족해요~♡
잘 입겠습니다~
재질이 톡톡하고 안에 기모가 빵빵해서 한겨울여도 든든합니다.
너무 만족해요~♡
잘 입겠습니다~"
BR4f9wL2,,24.12.20,기모ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,지난해에이어 이번에 다시 재구매했어요! 오트밀이랑 회색 하나씩 가지고있습니다! 기장도 적당히 짧고 넉넉한 핏으로 데일리로 잘 입고 다닐것같아요 추천합니당
v13oB1yG,상위 20%,24.12.03,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,155cm,60kg,상의 66,브이넥 이쁘게 잘 뽑혔어요 입어보니 정말 이뻐요 근데 옷 안감이 너무 거치네요 기모 없는 버전으로 구매했는데 완전 꺼끌꺼끌...
skyu*****,상위 20%,24.11.21,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,,,,"품은 크고 길이가 쪼꼼 짧아서 아쉬워요 ,,,이너 잘입으면 겨울까지도 입을수 있을것 같아요 재질 탄탄하고 좋아요 ㅎㅎ"
wDne7vmH,,24.11.11,기모ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,45kg,상의 44,가격도 저렴하고 두툼하고 이만한 편한 옷이 없어요 기모없는 버전으로 사고 예뻐서 또 샀어요 코디도 왕편함 추천합니다 ㅋㅋ
rHGqQ35z,,24.11.07,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,165cm,57kg,상의 55,"한번 세탁하고 입었는데도 검은색이 이너에 많이 붙어서 여러번 세탁해야할것같아요~~ 옷 기장이나 색은 화면과 같아요,,"
Lc20BGjq,,24.11.03,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,,,,화면보다 살짝 더 노란끼 있어요 그래서 갈색바지랑 입음 훨씬 이뻐요. 흐물거려서 각이 잡히는 옷은 아니지만 흐물텅 소재만의 매력이 있어서 이뻐유
mrfWZ1xv,상위 20%,24.10.26,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,162cm,46kg,상의 55,잡사인지 오염인지 하필 눈에 딱 잘보이는브이넥 바로아래에 있어서 별로네요ㅜ 그레이는 괜찮아요 오트밀특성상 그런듯... 참고하세요
mrfWZ1xv,상위 20%,24.10.26,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,162cm,46kg,상의 55,잡사인지 오염인지 하필 눈에 딱 잘보이는브이넥 바로아래에 있어서 별로네요ㅜ 그레이는 괜찮아요 오트밀특성상 그런듯... 참고하세요
lK7TkXpH,,24.10.26,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,,,,체구가 많이 마른편인데 핏 예쁘고 기장도 적당 해요! 다른 색 재구매 할 의향 있긴한데 검정색이라 먼지가 많이 떨어집니다... 많이... ㅜㅜ
0PFpj5FF,,24.10.22,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,라운드 부분이 살짝 파져있어서 답답한 느낌이 없어서 좋았어요 ! 지금날씨에 입긴 좋은데 한겨울에는 안에 티 받쳐 입으면 좋을거 같아요
NLzY0bOx,,24.10.19,기본ver.,오트밀(FREE),생각보다 커요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,"이쁘고 기장감도 딱 좋은 기장이에요! 맘에들어용
배송도 빠르고 짱짱
66사이즈인데 알맞게 잘 맞습니다 잘입을게용!"
sesi*****,,24.10.17,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,,,,박시하게 편안한 옷 찾고 있었는데 다행히 생각했던거랑 비슷 했어요. 저렴한 가격에 이 퀄리티... 만족했습니다요.
JPB2nCAj,상위 10%,24.10.16,기모ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,160cm,44kg,상의 44,"길이랑 색깔도 아주 맘에들고 기모 추가해서 따뜻해보여요!!
휘뚜루마뚜루템으로 아주 딱이에요 가격도 착하고 퀄 좋아요"
82WULNua,상위 15%,24.10.16,기본ver.,그레이(FREE),생각보다 커요,보통이에요,화면과 비슷해요,155cm,51kg,,쪼금 크지만 아주 재질도 괜찮고 그레이로 주문했는데색상도 안탁하고 이뻐요!! 브이넥이라답답하지않고 여유 있고 아주 맘에 듭니다
MpLTm3OU,상위 30%,24.10.15,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,169cm,63kg,상의 55,소매장이 조금 짧더라구요 ㅜㅜ 그거빼고는 핏은 괜찮았고 ㅋㅋ 안쪽에 검은 먼지?? 이런게 너무 많이 묻어나네요 ㅜㅜ 아쉽
qMAA5MkR,,24.10.15,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,49kg,상의 55,"완전 기본 색상인 그레이 ㅎㅎㅎㅎ 예쁘네용
로고 완전 만족 따뜻합니다! 잘입을게요 늘어나믄 또 사러 와야쥬,,, 굿!"
qMAA5MkR,,24.10.15,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,49kg,상의 55,"색*****쁘구 완전 기본템!! 글고 로고도 짱예뻐요
따듯하고 두색상 샀는데 블랙도 구매할예정 ㅎㅎㅎㅎ
브이넥 포인트 굿"
Mf9sYr6g,,24.10.13,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,164cm,54kg,상의 55,"편하게 잘 입을수 있을거 같아요
색도 무난하고 핏도 무난합니다~~
적당히 루즈해서 편해요 ㅎㅎㅎㄹㄹ
잘입을게용~~~!"
uPg20yUD,상위 25%,24.10.12,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,61kg,상의 55,"시보리가 짱짱해서 너무 좋아요!! 안에 반팔이랑 같이입어두 귀엽구, 이너없이 입어도 이뻐요~ 넥라인이 후지지않아요 깔끔합니다!!"
jFWtlZh1,상위 15%,24.10.12,기본ver.,블랙(FREE),정사이즈예요,보통이에요,화면과 비슷해요,162cm,51kg,상의 55,너무 마음에 듭니다. 휘뚜루마뚜루 입니다. 빠른 배송 감사드려요 재질 디자인 모두 짱짱입니다. 색상별로 쟁겨야 겠습니다.
cjst******,상위 20%,24.10.12,기모ver.,그레이(FREE),생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,,,재질이 두꺼워서 입으면 따뜻해요! 깔끔해서 편하게 입고 출근하기 좋습니당~ 브이넥이 살짝 깊게 패여서 뒤로 자주 넘겼던거 같아요.
궁둥잉,,24.10.06,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 66,"길이, 핏 다 너무 마음에 들어서 다른 색도 사고 싶을 정도에요!! 원하던 맨투맨이에용 로고가 이뻐서 꾸안꾸 룩에 찰떡이에요!!"
2Cp29b6U,,24.10.03,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,153cm,43kg,상의 44,시보리가 엄청 짱짱하진 않아서 몇본 입으면 느슨해질 것 같은 느낌이지만 제가 좋아하는 오트밀 색상에 살짝 파인 브이넥이라 좋아요
vu3GgwzG,,24.10.03,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,163cm,53kg,상의 55,지금입고 다니기 딱 좋아요 ㅎ 편하게 여기저디 입고다닐거같네요 브이넥부분이 목이 우굴하게 줄어들까 걱정이긴하지만 이쁘네요
ey1Mh6kq,,24.10.03,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,156cm,49kg,상의 44,"깔끔하고 예쁩니다. 실밥이 조금씩 있고 옷냄새가 조금 나지만 입다보면 사라지겠죵
갑자기 추워져서 지금 날씨에 딱입니다."
2Nso7KMj,상위 25%,24.10.02,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,,,,"배송 진짜 빠르고
핏 완전 예뻐요
안에는 조금 까끌하지만
단독으로 입어도 무리는 없어요
브이넥 맨투맨 중 젤 괜찮은듯요!!!"
FVGJwmiI,,24.10.01,기본ver.,오트밀(FREE),정사이즈예요,별로예요,화면과 비슷해요,153cm,50kg,상의 55,핏은 예쁘고 편하게 막 입을수 있는 옷이에요 근데 그만큼 재질은 별로예요 이 가격보다는 좀 더 저렴해도될거갘는 생각이에여
oKeN17Vj,,24.09.25,기본ver.,오트밀(FREE),정사이즈예요,보통이에요,화면과 비슷해요,168cm,51kg,상의 44,옷 예뻐요 맨투맨 브이넥이라 편하고 예쁘게 입을 수 있는것같아요 색도 맘에 들고 실밥살짝 튀어나왔는데 그래도 많이 입을거같네오
OKMwUAaa,,24.09.06,기본ver.,오트밀(FREE),생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,56kg,상의 55,"맨투맨 계절 가을에는 까무잡잡한
피부를 밝혀주는 색감이 아주마음에들어요
가죽바지랑 같이입으려고삿는데
매우만족스어워요"
pZhy5ysR,상위 25%,24.08.31,기본ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,160cm,54kg,상의 55,색상이나 두께감른 딱 간절기에 입기 좋구요ㅋㅋㅋ많이 짧진 않아요 근데ㅠ 시보리 마무리가 저렇게 다 주름지듯이 잇는게 좀 아쉬워여
kATt4gJV,상위 20%,24.01.08,기모ver.,그레이(FREE),정사이즈예요,보통이에요,화면과 비슷해요,167cm,53kg,상의 55,결국 그레이도 사버린 ..3가지 색상 전부 사버렷네요 ㅋㅋ따뜻해서 이것만 입게되요 ㅋㅋ그레이는 모델 사진보단 좀 밝아요 ㅡ 좀 어둡길 바랫는데 집에 잇는 그레이맨투맨이랑 색이 같아서 좀 아쉽네용
xJWx3PeP,,25.01.14,기모ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,64kg,상의 77,"재질이 톡톡하고 안에 기모가 빵빵해서 한겨울에도 든든합니다.
너무 만족해요~♡
잘 입겠습니다~
베이델리 브랜드 딸이 유명하다고해서 더 기분이 좋네요~^^"
cind******,상위 20%,25.01.02,기본ver.,블랙(FREE),정사이즈예요,별로예요,화면과 비슷해요,157cm,49kg,상의 55,핏은 보통인데 보풀이 엄청 나요. 그냥 지나가는 자리마다 보풀이 떨어지는데 뭐 이런 옷이 다 있나 싶네요. 세탁 한 번 했어도 보풀 엄청 떨어집니다.
1rkDkLiO,상위 25%,24.11.24,기본ver.,오트밀(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,,,,이쁩니다.재질도 좋아요.브이넥이여서 목도 길어보이고 잘 입고 다닐듯 합니다.
C42bIYXo,,24.11.19,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,63kg,상의 66,"처음 받았을땐 생각보다 얇은편이라 당황했지만
오히려 재질이 좋아서 매일 입게 되는 옷입니다
역시 입어봐야지 옷을 알수있는!!
올 겨울도 잘입겠습니다"
wGjX2f7X,상위 25%,24.09.24,기본ver.,그레이(FREE),생각보다 커요,보통이에요,화면과 비슷해요,159cm,53kg,상의 55,"사진하고 거의비슷해요. 착용시 전체적으로 낙낙한 핏이 나오는거보니 좀 크게나온거 같아요
그리고 기모가 아니라 안이 조금 까슬거리는 느낌은 있어요.."
vm8NMFxL,상위 20%,24.09.19,기본ver.,그레이(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,57kg,상의 66,"기모버전도 샀었는데 일반버전도 예쁘네요
오트밀도 구매해야겠어요
반바지랑 입으니까 예쁘네요
날씨 선선해지면 긴 양말이랑 신으면 예쁘겠어요"
wkddb3553,,24.05.05,기본ver.,블랙(FREE),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 55,"정말 딱 정핏보다 살짝 여유로워서 날씬해보이고 이쁘네용
두께감도 적당해서 하나만 입고 다녀도 충분하고 브이넥이여서 더 여성스럽게 보여용
소재도 탄탄해서 잘 늘어나지도 않을 것 같습니당"
