아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
VS0QHGso,상위 5%,23.04.14,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,58kg,상의 66,"우오앙 너므 잘샀어여!!!!
프리사이즈인데 다은 후기에서 본 것처럼 44에서 66까지 다 맞을 것 같구요.
저는 상의 66입는데 살짝 여리핏 납니다.
너므 편하구 예뻐요!
요즘 좀 추워서 딱 지금 날씨에서 쬐금만 더 풀려서 외투없이 입는 날씨에 딱이예요!!!
아이보리는 안에 좀 비치구요, 블루그레이 짱예뻐요^^"
uFhb1j2o,,23.04.11,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,157cm,58kg,상의 66,55반~66 입는데 생각보다 커서 놀랐어요 여유 있어요 이너로도 단독으로도 입기 좋고 놀란 게 세탁기 돌리면 보풀 일어날 줄 알았는데 안났어요 !!!아직 한 번밖에 안돌리긴 했는데 건조기 없이 세탁망에 넣어서 세탁기 돌렸습니다 굿굿... 괜찮으면 가을이나 겨울에 다른 색도 사러 올게요
IozVdoBY,상위 10%,23.03.28,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,54kg,상의 55,세탁 건조기 사용가능이라서 주문했어요 약간 빳빳한 재질이이엇고 우선은 손빨래랑 건조기만 썼지만 아직 괜찮은듯하네용 목도 안늘어날거같고 짱짱해요 소매 긴편이고 그래서 좋아요 ㅋㅋ 그리고 안에 검정나시입은건데 보일락 말락하고 10도날씨에 안에 내의입고 얇은 코트랑 입엇더니 딱 좋네용
DpvH0c7B,,23.03.17,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,48kg,상의 44,"아니 첨 봤을땐 와,, 좀 내복같겠는데?̊̈ 어케입누..하고 실망했는데 오늘 아무 기대없이 리뷰끄적일라고 입어봤는데 잘어울림..이쁨..맘에듦..팔긴거도 여리여리해보임 ㅋ 배송은 개느림 ;"
0IHuEXme,,25.01.01,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,사진상으로 색깔이 잘 안잡혔는데 딱 기본 블랙 색상이에요! 이너용으로 입을 만한 니트가 필요했는데 딱 좋아요 너무 달라붙지도 너무 헐렁하지도 않아요
G0D335yw,,24.11.07,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,56kg,상의 66,"두껍지도 않고 얇지도 않아요
막 엄청 부드러운 편은 아니고 살짝 꺼칠한 느낌이 듭니다 이게 좀 아쉽네요
목 조이는거 싫어하는데 목부분이 여유가 있어서 좋아요"
nwfCrb2k,상위 5%,24.11.06,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,63kg,상의 66,배송은 좀 오래 걸렸지만 색감도 예쁘고 안에 이너니트로 입기 너무 좋아용 달라붙지만 엄청 부해보이지도 않고 너무 좋습니당 블루 그레이도 잘 입을거 같아요~~
R1fPVM2F,,24.11.03,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,56kg,상의 66,"색도 예쁘고 재질도 쫀쫀해서 마음에 들어요 ㅎㅎ
핏이 생각보다 더 널널해서 전혀 부담스럽지 않아요 !! 
개인적으로 좀 더 붙었으면 싶기도 해오"
R1fPVM2F,,24.11.03,라이트퍼플,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,56kg,상의 66,"색도 예쁘고 재질도 쫀쫀해서 마음에 들어요 ㅎㅎ
핏이 생각보다 더 널널해서 전혀 부담스럽지 않아요 !! 
개인적으로 좀 더 붙었으면 싶기도 해오"
JlVT7k7E,상위 10%,24.10.24,블루그레이,,정사이즈예요,아주 만족해요,화면보다 밝아요,158cm,46kg,상의 55,"네이비 색을 작년부터 잘 입고 다녀서 재구매했습니다
색상은 정말 밝은 회색입니다 푸른끼가 도는 회색이라 흔한 색상은 아닌거 같고 겨울가을 찰떡입니다"
zD7VJMjh,상위 1%,24.03.20,라이트퍼플,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,이런 골지 니트류는 보통 딱 붙는게 많아서 뚱뚱해보이고 부담스러운 독기룩 느낌이 많았거든요 반품 여러번 했었는데 이건 그런 느낌이 없어요 골지니트인데 핏은 일반 티셔츠 같이 편해서 신경은 쓴 것처럼 깔끔한데 부담스러운 느낌이 전혀 없어요 소재가 엄청 좋은건 아니지만 출근용으로도 너무 좋아서 여러개 사고 싶어요
Zptc3qoi,상위 10%,24.03.13,아이보리,,작아요,보통이에요,화면과 비슷해요,,,,블루그레이 색상 사고 너무 잘입어서 아이보리 추가로 구매했어요 근데 사이즈가 블루그레이보다 작은건지 더 붙는 느낌이에요 블루그레이 핏이 맘에 들어서 추가구매한거였는데 아이보리는 너무 핏되는 느낌이고 더 많이 비칩니다 안에 스킨색 속옷입어도 비쳐서 나시를 꼭 입어야될것같아요 재질은 괜찮고 무난합니다
솜사땅,,24.03.01,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"생각보다 얇긴했어용 그래도 핏 낙낙하게 잘 입을 거 같습니당! 색상도 화면이랑 비슷하고, 여리여리한 느낌 들어서 좋아용 날 풀리면 단독으로 입어도 좋을 거 같아요! 다른 색상도 사고 싶네요"
juli****,,24.01.17,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,55kg,상의 55,"하늘색 먼저 사 입고 핏이랑 색이 마음에 들어서 아이보리도 사서 입었는데 확실히 색이 밝아서 그런지 혼자만 입어도 비치고 안에 받쳐입어도 안에 입은 옷이 비춰서 ,,, 아이보리는 쟤만 단독으로 입을 수 있는 날씨에 더 잘 입을 것 같아요!~"
nfWRKDht,상위 20%,23.11.15,아이보리,,생각보다 커요,보통이에요,화면과 비슷해요,162cm,55kg,상의 66,블랙사서 잘 입다가 아이보리도 샀는데 약간 비치는 재질이었네요 워치찼는데 저 만큼 비치는 정도? 입으면 핏 이뻐서 좋아요 감사합니다:)
WOuxlwK4,,23.04.03,라이트퍼플,,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,54kg,상의 55,적당히 핏되고 골지디자인이라 여리여리해보여요! 색도 딱 차분한 파스텔 퍼플이라서 봄에 입기 딱 좋은 것 같아요 ㅎㅎ 목파임도적당하고 굿굿
Ugug6Enr,상위 30%,24.10.06,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 44,"재질도 괜찮고 색깔도 마음에 드는데 목부분이 조금 아쉬워요 ㅠㅠ 탄탄한 느낌은 별로 안든달까요
그래도 지금 날씨에 잘 입을 것 같아요!"
VS0QHGso,상위 5%,23.04.14,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,58kg,상의 66,"우오앙 너므 잘샀어여!!!!
프리사이즈인데 다은 후기에서 본 것처럼 44에서 66까지 다 맞을 것 같구요.
저는 상의 66입는데 살짝 여리핏 납니다.
너므 편하구 예뻐요!
요즘 좀 추워서 딱 지금 날씨에서 쬐금만 더 풀려서 외투없이 입는 날씨에 딱이예요!!!"
pe9c6JzU,상위 25%,24.12.15,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,예전에 구매했던 동일한 옷이 보풀생겨서 재구매했어요. 간절기 약간 쌀쌀할때 이너로 입기 딱 좋은 재질입니다. 손이 많이가요!
gGhI6sUN,상위 30%,24.12.08,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,59kg,상의 55,"골지 옷 이라서 날씬해보이고 부드럽고 좋은거 같아요 기본이라 아주 잘 입을꺼 같아요 
배송 빨라서 좋았구요 자주 입게 될듯해요"
A05S5bE5,상위 10%,24.12.01,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,43kg,,딱 제가 원하는 핏이여서 좋아요! 가볍고 얇아서 두꺼운 외투 안에 입기 좋아요. 다음에 다른 색으로 재구매하려고요.ㅎㅎ
찬하,상위 25%,24.11.24,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,54kg,상의 55,"색감 이뻐요! 맘에 듭니당
니트가 얇은 편이라서 바람송송 다 통해요
봄 가을에 입기 딱 좋을 것 같아요
심플무난하게 입기 좋아요"
3ycMFQsW,상위 30%,24.11.24,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,55kg,상의 55,생각보다 넉넉해서 좋았어요 부드럽고 두껍지 않아서 코트 안에 입기도 좋고 얇기에 비해서 따뜻한편입니다. 골지라서 더 슬림해보임
DXCf4Fix,,24.11.12,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,60kg,상의 66,기본티잖아요 이런 건 색상별로 쟁여둬야 합니다 ㅋ 통통한 편인데 팔뚝이나 살 부각 안되서 좋아요 ㅋ 편안히 잘 입고 있어요
DXCf4Fix,,24.11.12,라이트퍼플,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,60kg,상의 66,기본티잖아요 이런 건 색상별로 쟁여둬야 합니다 ㅋ 통통한 편인데 팔뚝이나 살 부각 안되서 좋아요 ㅋ 편안히 잘 입고 있어요
DXCf4Fix,,24.11.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,60kg,상의 66,기본티잖아요 이런 건 색상별로 쟁여둬야 합니다 ㅋ 통통한 편인데 팔뚝이나 살 부각 안되서 좋아요 ㅋ 편안히 잘 입고 있어요
jYuImlD0,상위 5%,24.11.09,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 66,"상체 66이고 어깨 크고 팔뚝살 큰데 역시 핏되고 딱 맞아요. 이너로 활용도 좋을 것 같아요. 단독으로는 뱃살 빼고 입는 걸로,"
EZD8di35,,24.11.06,라이트퍼플,,정사이즈예요,별로예요,화면과 비슷해요,167cm,50kg,상의 55,색깔은 기대했던것처럼 이쁘긴 한데 재질이 좀 안좋네여 배송이 너무 느려서 추워지니까 오네여.. 지금 입기엔 좀 추워여
JlVT7k7E,상위 10%,24.10.24,라이트퍼플,,정사이즈예요,보통이에요,화면보다 밝아요,158cm,46kg,상의 55,"네이비 색을 작년부터 잘 입고 다녀서 재구매했습니다
색상은 정말 톤다운된 파스텔 연보라색이고 뮤트한 색감이라 겨울가을 찰떡입니다"
oUXVkTUe,,24.03.17,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,155cm,53kg,상의 66,이런 다른 옷의 경우 너무 파여서 불편했고 또 너무 타이트해서 저 같은 상체 뚱뚱이는 아무리 이너여도 불편했습니다! 하지만 이 옷의 경우 적당한 파임과 너무 타이트하지 않고 적당해서 매우 맘에 들었어요
fndl**,,24.01.14,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,,,,베이직한 핏이에요. 날씬해 보이고 먼지 별로 안나고 촉감도 좋아요. 겨울엔 외투 안에 입고 봄에는 단독으로 입기 좋을 것 같아요. 가을웜톤과 가을뮤트 사이같은데 얼굴이 확 사는 컬러라 더 마음에 드네요.
fndl**,,24.01.14,라이트퍼플,,정사이즈예요,보통이에요,화면과 비슷해요,,,,베이직한 핏이에요. 날씬해 보이고 먼지 별로 안나고 촉감도 좋아요. 겨울엔 외투 안에 입고 봄에는 단독으로 입기 좋을 것 같아요. 가을웜톤과 가을뮤트 사이같은데 얼굴이 확 사는 컬러라 더 마음에 드네요.
kTXPcBnB,,23.12.13,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,157cm,52kg,상의 55,"항상 옷 구매할 때 팔뚝 안붙는 옷으로 찾는데 널널하고 재질도 탄탄해요! 구매하고 언니한테 추천해주고 아이보리 색도 추가로 구매했어요 좀 더 다양한 색으로 판매해주세요 ㅜ초록원츄,, 색깔별로 구매할 의사 있어요"
ㅇㅏ영,상위 10%,23.12.06,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,60kg,상의 66,이거 제작년에사고 이번년까지 꾸준히입다가 좀 헤져서 다시 새로샀습니다.. 제 인생니트에요 제발 매 해마다 구매할테니 상품 단종시키지 말아주세요 ㅠㅡㅠ 이번에는 베이지 랑 검정도 구매했습니다! 다음에 색별로 구매할게요~~~ 엄청 두꺼운 재질은 아닌데 코트안에입기 딱 좋습니다!! 가을에는 그냥 하나만 입어도 이뻐요 ~~~
2VTJOpD6,,23.12.04,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,49kg,상의 44,귀찮아서 잠옷이랑 히트텍 위에 입었더니 옷이 좀 웃기지만 ... 브라운계열 자켓 안에나 코트에 받쳐입기 너무 좋아용 안에 히트텍 하나 입을 수 있을만큼 핏되는 디자인은 아닙니당 전 오히려 좋은거같아요 다른 색도 구매의사 있습니다 !
gFAlWzCV,상위 5%,23.11.27,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,,,,아이보리 구매했어요. 근데 생각보다 연베이지 느낌 이더라구요. 아쉽... 재질 안까슬하고 품도 적당해서 배가 안드러나니 좋네요. 베이직 기모티 아이보리랑 같이 구매해서 색상차이 비교입니다. 핏이나 이쁜건 요 니트티 추천입니다. 더 따뜻한건 기모티구요.
k5wZDcBm,,23.11.14,아이보리,,생각보다 커요,보통이에요,화면과 비슷해요,165cm,30kg 이하,상의 55,"색이랑 넘 예쁜데 살짝 얇고 생각보다 더 널널 했어요
제가 어깨가 넓은편이고 승모가 안 예쁜편인데 보완은 잘 안 되는거 같아요 체형 작고 예쁘신 분들이 입으면 정말 여리여리 예쁠거 같아요 무난합니다!!"
jPZYGxcO,상위 10%,23.11.01,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,55kg,상의 55,일하다가 촬영한 거라 웃기긴 한데 ㅋㅋㅋㅋ 맘에 들어요 생각보다 노란끼가 돌아서 쿨톤인 저에게 찰떡은 아니지만 여기저기 이너로 활용하기에도 예쁘고 골지라 날씬해보여서 맘에 들어용 검정 사고 맘에 들어서 산 건데 그냘 이 라인으로 모든 색 다 살까봐요 ㅋㅋㅋㅋ
6rMPUS0s,상위 10%,23.10.12,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,,,,"작년에 블루 그레이 라이트 퍼플 사서 너무 너무 잘 입구 올해 기본템인 아이보리 색상 구매했어요 배송 오래 걸린다 했는데 생각보다 엄청 금방 출고됨 ㅎㅎ
날씬해보이고 핏 이쁨 블랙도 나중에 사야겠음"
kr44**,상위 20%,23.10.07,아이보리,,생각보다 커요,보통이에요,화면보다 어두워요,,,,"작년에 검은색 사고 잘 입고 있어서 이번에 아이보리도 샀어요!
딱 붙지도 않고 널널해서 편하고 좋고 두께도 얇은건 아니여서 봄이나 가을에 입기 좋은거 같아요!
색깔이 생각보다 노래서 아쉽긴 한데 화이트도 나왔으면 좋겠어용"
cFGG7zKp,,23.09.15,라이트퍼플,,생각보다 커요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,"배송 느리다고 해서 해외나가야하는데 언제 오려나 걱정했거요 ㅎㅎ
근데 결제 다음날 도착으로 배송 엄청 빠르더라구요 
기본티가 없어서 리뷰도 많고 색상도 맘에 들어 여러장 구입했네요
제가 날씬한 편은 아닌데 생각보다 옷이 크네요
적당한 스판끼로 살짝 붙을줄 알았는데 그건 아니고 뻣뻣한 재질
상체 살 없으신 분들은 어깨 팔 쪽이 부해보일수 있겠어요 

그래도 기본키라 색도 이쁘고 이너로 입기엔 딱인 것 같아요"
cFGG7zKp,,23.09.15,아이보리,,생각보다 커요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,"배송 느리다고 해서 해외나가야하는데 언제 오려나 걱정했거요 ㅎㅎ
근데 결제 다음날 도착으로 배송 엄청 빠르더라구요 
기본티가 없어서 리뷰도 많고 색상도 맘에 들어 여러장 구입했네요
제가 날씬한 편은 아닌데 생각보다 옷이 크네요
적당한 스판끼로 살짝 붙을줄 알았는데 그건 아니고 뻣뻣한 재질
상체 살 없으신 분들은 어깨 팔 쪽이 부해보일수 있겠어요 

그래도 기본키라 색도 이쁘고 이너로 입기엔 딱인 것 같아요"
cFGG7zKp,,23.09.15,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,"배송 느리다고 해서 해외나가야하는데 언제 오려나 걱정했거요 ㅎㅎ
근데 결제 다음날 도착으로 배송 엄청 빠르더라구요 
기본티가 없어서 리뷰도 많고 색상도 맘에 들어 여러장 구입했네요
제가 날씬한 편은 아닌데 생각보다 옷이 크네요
적당한 스판끼로 살짝 붙을줄 알았는데 그건 아니고 뻣뻣한 재질
상체 살 없으신 분들은 어깨 팔 쪽이 부해보일수 있겠어요 

그래도 기본키라 색도 이쁘고 이너로 입기엔 딱인 것 같아요"
cFGG7zKp,,23.09.15,블루그레이,,생각보다 커요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,"배송 느리다고 해서 해외나가야하는데 
언제 오려나 걱정 했거든요 ㅎㅎ
근데 
결제 다음날 도착으로 배송 엄청 빠르더라구요
기본티가 없어서 
리뷰도 많고 색상도 맘에 들어 여러장 구입했네요
제가 날씬한편은 아닌데 생각보다 옷이 크네요
적당히 스판끼로 살짝 붙을 줄 알았는데 그건 아니고 뻣뻣한 재질
상체 살 없으신 분들은 어깨 팔 쪽이 부해보일 수 있겠어요

그래도 기본티라 색도 이쁘고 이너로 입기엔 딱인 것같아요"
wooh*****,상위 25%,23.09.02,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,,,,"희끗하지않은 진한 블랙이에요
55 사이즈 너무 달라붙지 않아서 좋아요
피부 예민한편인데 부드럽지는 않지만 못입을정도로 까슬하지도 않아요
소매나 밑단이 재봉되지 않고 그냥 컷팅이라 금방 헤질거같아요"
GqnQRN5n,,23.06.02,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,46kg,상의 55,너무 야무지게 잘 입어서 한번 더 구매하게 된 니트류입니다 지금 6월이 되었는데도 입을까 말까하는 제품일정도로 손이 많이 가는 옷이에요 ㅎㅎ 소매가 살짝 길긴 하지만 핏이 정말 이뻐서 좋아요
TlGec5Vj,,23.05.01,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,58kg,상의 55,"검정색 사고 너무 맘에 들어서 아이보리도 구매했어요! 진심 다른 색도 또 살까 고민중.. 너무 이쁘고요, 질도 좋고, 어디에나 다 잘 어울려서 편하게 입기 좋습니다! 팔뚝에 살이 좀 있는데 완전 커버 다 되고요! 더 더워지기 전에 계속 입으려고요!!"
zmnkoDjB,상위 20%,23.04.24,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,,,,이너로 입을 티 찾다가 급하게 구매했는데 배송은 조금 걸렸지만 가격에 비해 퀄리티도 괜찮고 기본 이너로 입기 너무 좋아요~ 특히 요즘같은 간절기에 딱입니다 기장은 살짝 애매해서 넣어입어야 해요
J2ze3MDM,상위 20%,23.04.20,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,,,,생각보다 색상이 노란끼가 돌아서 베이지 느낌이에요뽀얀 아이보리를 생각했는데 많이 진하진 않아서 괜찮았어요 니트가 얇아서 비침이 좀 있는데 핏이 진짜 너무너무 예뻐요ㅠㅠ 기본템인데 핏이 잘 빠진 느낌이에요 저한테 찰떡이라 더 쟁이고 싶어요!
vSZnG1st,,23.04.06,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,46kg,상의 55,약간 어두운 아이보리네요 그래도 색상은 나쁘지 않아요 비침이 있어서 안에는 꼭 스킨색으로 입어야해요~~ 블랙이랑 같이 시켰는데 따로 왔어요 ㅠ 목부분 넓은게 아쉽지만 그래도 봄가을 입기 괜찮아요~
ZgcEQtiB,,23.04.05,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,51kg,상의 66,블루그레이 색상이 인기가 많길래 웜톤이지만 사봤는데 봄웜톤인 저한테도 찰떡이네요 ㅎㅎ 옷 핏이 딱 붙지도 않고 많이 널널하지도 않고 적당해서 슬림해 보이는 효과가 있는 것 같아요 소매가 살짝 긴것도 여리해 보여서 마음에 들어요 다른 색상으로 재구매 하고 싶은 퀄리티에요
vSZnG1st,,23.04.05,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,46kg,상의 55,완전 기본템이라 검정 흰색 구매했어요 흘러내리지 않는 루즈핏이라 넉넉하지만 모양이 좀 잡혀있어 후줄근해보이지 않아요 그리고 여리여리한 느낌도 좀 있고요~ 근데 딱한가지 아쉬운점은 목이 좀 넓어서 승모근 딱보이네요~ 마른데도 불구하고 승모근 있는 저한테는 약간 안 어울리는 느낌이 있어요ㅠ
xEcuorug,상위 25%,23.04.02,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"니트 재질이 약간 야들야들? 해요.
너무 얇지도 두껍지도 않아서 봄에 입기 딱 좋아요.
특히 색감이 오묘한 느낌이에요.
얼핏 보면 그레이인데 블루톤이에요.
실물이랑 최대한 비슷하게 보정해봤는데 카메라가 실물을 못담아요ㅠ. 실제로는 노란기가 전혀 없습니다!!"
D9rxnFfl,,23.03.31,블루그레이,,생각보다 커요,보통이에요,화면과 비슷해요,162cm,50kg,상의 44,"¥ 요즘 날씨에 입기 좋은 두께 (3월 말 ~ 4,5월)
¥ 대충 휘뚜루 입어도 핏이 예쁨
¥ 블루그레이 색상 여쿨에게 최고 화면이랑 색상 동일
¥ 가성비 최고 치킨 1마리 값에 이런 옷을 살 수 있다니

결론 : 추천 👍"
20ETtgR6,,23.03.29,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,173cm,55kg,상의 55,이렇게 목걸이하면 개ㅐ이뻐요...불랙이라 역시 말라보이고 허리 잡아줘서 좋은거같아요 넣어서 입을순 있는데 딱 모양은 안잡히고 흐물한 느낌입니당 보들과 까칠 그 중간..? 근데 전혀 신경안쓰임
qPRDu8Ig,,23.03.27,아이보리,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"통이 애매하게커서 오히려.더 뚱뚱해보여요. 딱붙진
않아서.편하긴하나 날씬해보이진않네요 팔이길어서 손등반정도덮는데 그건예뻐요 아직세탁전이라.보풀이나그런건모르겠네요 두께감은 지금입기에딱적당합니다"
pIW0MPvU,상위 5%,23.03.23,라이트퍼플,,정사이즈예요,아주 만족해요,화면보다 밝아요,154cm,50kg,상의 55,"연보라색 정말 오랜만에 시도해봤는데 결과는 대만족 입니다ㅠㅠㅠ 봄이랑 너무 잘 어울리고 날씬해보여요!!
사진은 쫌 똥똥하게 나왔는데 슬림해보입니당ㅎㅎ
까슬하지않고 부드러워서 좋아요💜"
