아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
오아아오,상위 5%,25.01.07,핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,57kg,상의 55,"두꺼운 니트가 필요했는데 예쁜 핑크 니트라서 바로 주문했어요 품도 사이즈도 마음에 들고 색깔도 예뻐서 너무너무 마음에 들어요 매일 입고 싶은 니트 ,,"
nOSu6NzA,상위 10%,25.01.05,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,53kg,상의 66,보드랍고 원하던 아이보리 컬러에요! 앞에만 짜임이 있고 뒤에는 없어용. 기장은 편한하게 입을수 있는 기장! 소매 길이도 넉넉하구 좋습니당!
코쿳멍,상위 20%,24.12.23,네이비,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,54kg,상의 66,"진한 네이비 색상은 마음에 들어요 단독으로 입어도 많이 까슬거리지 않아요
그치만, 어깨넓고 약간 바스트 있는 제 체형에는 핏이 어정쩡하고 총 기장도 애매해서 아쉬워요🥲"
k2TMxhfc,상위 10%,24.12.10,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,70kg,상의 77,"케이블니트가 요새 유행이길래 늦게나마 합류했어요ㅎㅎ
부드럽고 색 예뻐요! 차콜색 진짜 왕왕 강추!
꽈배기 디자인도 너무 귀엽구 따땃하구 잘 입겠습니다!!"
luoa,상위 10%,24.12.07,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,58kg,상의 55,"웜톤에게 너무 잘 어울리는 아이보리 색이에요
아예 하얗지도 않고 약간 버터같은 색입니다
겨울에 활용도가 좋을 것 같은데 부들부들한 재질이라 보풀이 생길까 조금 걱정되네요!"
bB9Lbg13,상위 25%,24.12.06,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,57kg,상의 55,"제가 찍은 사진보다 더 어두운 네이비 색으로 에뻐요
따뜻하고 부드러워서 지금 날씨에는 단독으로 입기 좋아요 어느 옷에도 잘 어울릴 거 같아요"
kNkibITS,상위 30%,24.12.02,핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,48kg,상의 55,"색상은 딸기우유 색이에요
두께감도 두툼하고 니트 밑단이나 소매 짜임도 늘어나있지 않아서 좋아요.
아쉬운 점은 생각보다 니트 길이가 짧은거 빼고는 옷은 너무 이뻐요~~"
sGOsPumc,상위 15%,24.11.26,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"쫀쫀하고 촉촉하고 귀여워요…
거슬거리는 부분하나도 없구, 패턴도 귀엽구.. 기장도 아주적당한 세미크롭기장이라 네이비색도 살까 고민이됩니다"
BTGjENPx,상위 30%,24.11.24,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 44,진짜 개이뻐요…목 부분이 좀 좁긴한데 짱짱하고 답답하진 않아요. 너무 부드럽고 핏도 엄청크지도 뚱뚱해보이지도 않고 진짜 넘예…요새 맨날 이것만 입어요 그리고 ㄹㅇ 너무 띠뜻해요✨
cozyy,상위 20%,24.11.21,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 44,"재질은 엄청 부드럽지도 그렇다고 까끌거리지도 않고 이너 입고 입으면 딱 좋아요
어두운 네이비 색상이고 실제 색감은 두 번째 사진과 비슷해요!"
ln,,24.10.17,아이보리,FREE,생각보다 커요,아주 만족해요,화면보다 밝아요,170cm,50kg,,"진짜 너무 이뻐요 완전 겨울 옷ㅠㅠ
모든 하의에 다 잘어울리고 퀄리티도 진짜 좋아요
날씨 더 추워지면 완전 잘입을 것 같아요
길이도 적당해요 은근 오버핏으로 입을 수 있어서 좋아요!"
76co******,상위 5%,24.11.17,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,"중2 딸아이 키 165.몸무게 53.너무 잘 맞습니다
옷이 막 크게 나온거 같진 않습니다
딸 아이 크지 않을까 걱정했는데 괸한 걱정? ㅎ
속 옷 안입고 입어봤는데 살 닿는 부분 따갑지도 거슬리지도 않다고해요
주문하고 어마하게 기다린거 빼고는 모두 만족합니다 ^^"
OdtmcNTC,,24.07.03,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,59kg,상의 55,옷 색감이랑 패턴 소재 전부 다 맘에 들구요! 일단 너무 따뜻해요!! 제가 사는 곳은 겨울이라 추운데 이것만 입어도 될 정도로 따뜻해서 놀랬어요!!! 품이랑 길이 전부 딱 좋구요~ 니트 임에도 둔해보이지 않고 스타일 있어 보여요~
sin1***,상위 20%,24.05.27,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,46kg,상의 44,"지난 겨울부터 사고싶어서 눈여겨보고잇엇는데 
우연히 세안하고있는걸 알게되어서 여름옷 쇼핑하다 품절될까봐 빠르게 구매햇어요! 역시 도톰하고 누런끼없이 너무 이뻐요! 올 겨울에 따뜻하게 입을께요😋"
glxHhm4c,,24.05.09,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,51kg,상의 55,상품 자체만 봤을때는 만족도 100입니당 생각보다 부해보이지 않고 이쁘게 핏 되서 겨울에 잘 입을거 같아요 다만 택배 열자마자 뭔 큰 벌레가 같이 들어가있던건지 저렇게 떨어져서 기분이 굉장히 안 좋았습니다 포장할때 좀 신경써주세요
봄웜라출동,,24.04.20,아이보리,FREE,작아요,아주 만족해요,화면과 비슷해요,157cm,53kg,상의 44,전부터 찜해뒀던건데 할인가로 득템했어요 생각보다 니트가 크지 않았어요 짧네요 되게 (저는 157입니다) 색깔은 엄청 예뻐요 노랑기 약간 섞인 아이보리? 저는 그래서 더 좋습니다 더 귀여워요 등 패턴 없는거 좀 걱정했는데 직접보니 괜찮았어요 ! ㅡ덜 부해보이겠죠? 그래도 패턴 양면으로 니트 더 많이 내주셨으면 좋겠어요 (୨୧ ❛ᴗ❛) 질도 만족입니다!
fuZlaZeF,,24.03.01,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,47kg,상의 44,"약간 아이보리->크림색이며 사진보다 약간 밝아요
생각보다 목이 조금 좁은 편이지만 디자인도 예쁘고 괜찮습니당 현재 겨울이 마지막 발악을 하겠다며 저희 지역은 눈이 오고 있는데 이런 추운 날씨에 코트를 입고 싶다면 안에 이 니트를 입으면 될 것 같아요 생각보다 따뜻해서 만족스럽습니당!"
양갈비미디움레어,상위 10%,24.02.17,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,49kg,상의 55,"피셔맨 느낌나는 니트 찾고 있었는데 다 털 날리거나 까슬거리는 거 밖에 없어서 고민중 이었는데 차라리 합성섬유라 부드러워서 좋아요
피부 예민한 편인데 맨살에 입을 수 있을 정도 입니다
색은 약간 노란빛 도는 아이보리고 밑단 시보리가 모양 안잡으면 축 늘어져서 입을 때 모양을 좀 잡아줘야해요
안에 텍이 덜렁거리는 상태로 왔는데 어차피 뗄거였어서 오히려 좋아요
소재가 약간 아크릴 느낌 나기는 하는데 가까이 보지 않으면 티 안나서 가성비 너무 좋아요 :)"
연뚱,상위 5%,24.02.05,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,57kg,상의 55,직진배송으로 빠르게 받았어요 ◡̈ 3만원도 안 되는 가격에 퀄리티 좋은 꽈배기 니트 겟해서 기분 좋아요 ☺️ 목 부분이 좁긴 해서 어색한 감이 있긴 하지만 크게 신경쓰일 정도는 아니고 뒷부분 무늬 없는 것도 전 이쁜 것 같아요 ~~ 따뜻해서 올 겨울 얼른 뽕 뽑아야 겠어요 ! 봄에는 단독으로 입으면 이쁠 것 같아요 )( 살짝 부해보이는 건 없지 않아 있지만 만족해요 추천 !!!! 🤍
ozoz****,상위 10%,24.02.01,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,45kg,상의 55,"폭닥하고 따뜻하긴 한데 길이가 조금 애매해요. 넣어입기도 애매하고 빼입기도 애매한.. 그리고 소재때문에 텐션감이 있어서 모양잡기가 조금 어려워요!
뒤에는 무늬가 없어서 조금 웃기기도..? 그치만 편안하게 입을 수 있어서 좋습니다! 사이즈는 생각보다 넉넉하진 않아요!"
aYoQ1crv,,24.01.22,블랙,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,162cm,58kg,상의 66,"블랙색상 구입했어요
이런 니트는 잘못하면 엄청 부해보이는데 이건 전혀 안그래요 정말 예뻐요
근데 목부분 답답한거 싫으신 분들은 좀 답답힐 수 있지만 신경 쓰일정도는 아니에요
그리고 정말 부들부들해요!!! 맨살에 입어도 아무렇지 않아요"
eMWwCAsy,,24.01.19,핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"제질도 폭닥폭닥하니 넘 조았구요
텐션 굿합니다!
너무 진하지 않은 느낌에 자기주장이 약한 핑크입니당
하의를 어떤 컬러로 입느냐에 따라서 다르게 보일것 같아요 니트자체가 두꺼워서 체형이 있으시는 분들은 한 번 더 고려해보시는게 좋을것 같아요! 겨울에 입기 너무 좋은 컬러ㅠㅠㅠ"
caniL1Ur,상위 30%,25.01.14,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,56kg,상의 55,"생각보다 품이 조금 어정쩡(?)하네요 ㅎㅎ
그래도 니트 재질이 엄청 부드럽고 폭닥해요^^
모든 니트가 그렇지만 얘는 원체 붙는 핏이라.. 빨래할때 근데 안 줄어들게 진짜 조심해여할듯...ㅎㅎ"
0P5Ooo2R,상위 25%,25.01.12,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,45kg,상의 44,"장바구니에 담아뒀다가 드디어 구입했어요 
그 사이에 직진배송으로 바꼈길래 바로 구입했네요 
꽈배기 무늬라서 꾸안꾸 휘뚜루 마뚜루 가능하고 생각보다 두툼한거같아요 아무 코디에도 잘 어울릴거같아서 다른 색상도 구입 할 거 같네요"
good******,상위 1%,25.01.08,핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 55,색깰도 디자인도 넘 맘에 들어요-! 사진도 잘 받고 이 날씨에 딱 입기 좋구 아주 따숩습니당ㅎ 가격이 살짝? 부담스러운 감이 있긴 했지만 오래오래 잘 입을 수 있을 것 같아요 아주 만족스럽습니다 감사합니다 번창하세요오:)
rlad******,상위 5%,25.01.07,아이보리,FREE,생각보다 커요,보통이에요,화면과 비슷해요,200cm 이상,130kg 이상,상의 33 이하,"화면이랑 비슷해요! 대신 제가 체구가 좀 작아서 그런지 옷이 좀 큰느낌이긴한데 아방한 스타일이라 생각하고 입고있어요!
마감이 잘 안됐는지 실, 먼지 쬐끔 나와서 아쉬웠습니다! 옷은 괜찮아요"
yopw****,상위 1%,25.01.05,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,169cm,55kg,상의 66,이게 상세를 잘 안보고 사서 뒤에는 짜임이 없이 민자인걸 몰랐네욬ㅋㅋ그래도 앞에는 맘에 들어요 다만 생각보다 뭔가 핏이나 폼이 제 기준엔 애매하고 부해보이게 합니다 컬러나 짜임은 넘 맘에드는데 부해보여서 쵸큼 아쉽지만..! 제 체격으론 여리하거나 귀욤 느낌이 안났더라는ㅠ^ㅠ 그래도 이거 입으니 겨울 느낌이 팍 나서 좋았습니다 헿
2nfw******,상위 5%,25.01.05,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,154cm,48kg,,"사알짝 노란 빛이 있는 아이보리색이에요!
전 쿨톤인데 그래도 괜찮은 아이보리라 만족입니다
어깨가 넓은 편이라 완전 루즈하진 않고 살짝 부해보이기는 하는 거 같아요...ㅎ
그리고 몰랐는데 뒷면은 꽈배기 없이 민무늬입니다 ㅎㅎ
그래도 소재도 부드럽고 해서 좋아요!"
lv236IaD,,24.12.27,아이보리,FREE,정사이즈예요,보통이에요,화면보다 어두워요,165cm,49kg,상의 55,"핏이랑 길이 디자인 다 예쁘고 화면이랑 비슷했어요 
그런데 색상이 화면에서 보이는 아이보리보다 조금 더 노란끼가 섞인..? 요구르트색이라고 하는게 맞는 거 같아요 
아무튼 생각한거만큼 많이 화사하게 밝지 않아서 아쉬웠지만.. 그래도 나머지는 다 괜찮은 것 같아요"
wH2KIiCR,상위 1%,24.12.27,아이보리,FREE,생각보다 커요,보통이에요,화면과 비슷해요,157cm,50kg,상의 55,아이보리색 두꺼운 꽈배기 니트 하나 가지고 싶어서 니트 맛집 니어웨어에서 구매했어요 도톰해서 따뜻하고 목은 좁은 편이에요 짜임이 예쁜데 부해보이는건 어쩔수없네요 맵시를 잘 살려서 입어야할듯...
다비교하고사는편,,24.12.26,핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,54kg,상의 55,"분홍색 니트 엄청 찾아보다가 여기가 크롭 말고 적당한 길이인 것 같아서 역시 니트 맛집!!!!
저 까슬거리는거 못 입는데 너무 부드러워서 맨날 입고 싶어요🤍 짜임도 촘촘해서 완전 따뜻해요!! 앞으로 자주 입을 것 같습니다 너무 마음에 들어서 아이보리도 사러 가요 돈만 있다면 색 별로 다 사고 싶어효!🩷🩷🩷🩷🩷"
DYdPWBFQ,,24.12.26,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,57kg,상의 55,이거 진짜 가격대비 퀄리티 완전 좋아요!! 많이 기대안했는데 짜임도 좋고 도톰해서 따뜻해요ㅎㅎ 핏도 엄청 벙벙하지도 않고 그렇다고 딱 맞아서 불편한것도 아니라 너뮤 좋습니다.. 강추..
배배,상위 15%,24.12.26,아이보리,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,163cm,43kg,상의 44,폭닥하고 좋아요. 색감은 다른 리뷰들 봐도 알 수 있듯이 약간 형광주황빛 섞인 아이보리 컬러입니다. 조명 아래에서 옷 보면 형광빛이 돌아서 살짝 눈아파요ㅋㅋ쿠ㅜ 옷 자체는 부드럽고 도톰하고 꽈배기도 예뻐서 잘 입을 것 같습니다. 목 짧으신 분은 고민 더 해보세요. 넥 라인이 많이 올라와서 목 길고 얇은 편인데도 좀 놀랐어요
dR4GcKOV,상위 15%,24.12.26,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,52kg,상의 55,"옷 폭닥폭닥 따뜻하고 귀여워요! 쫌 부해보이긴 한데 이건 몸뚱이 문제라 어쩔 수 없는것같구 ㅎ 아이보리색이라 입으면 화사해보여요. 입으면 부들부들해서 좋은데 보풀은 좀 잘 일어나는편이네용 ㅎ,,,"
JWZVPhVa,상위 1%,24.12.25,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,151cm,42kg,상의 55,"폭닥폭닥하고 생각했던 퀄리티!
먼지는 잘 붙는 편이고 정전기 잘 일어날 것 같은 재질임
목라인이 유니크하고 옷이 짱짱해서 실밥 왠만해선 어디걸려도 늘어나진 않을듯함 단독으로 입어도 부드러워서 괜찮아 보임
저는 키가 매우작은 편인데 키 151 기준 골반까지 옵니다"
1Xp4E7Pa,상위 15%,24.12.23,핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,49kg,상의 44,부드럽고 과하게 오버핏도 아니어서 맘에듭니다! 딱하나 약간 아쉬운 건 상세페이지에서는 뮤트핑크같아 보여서 산거였는데 실제로 보면 뮤트한 느낌은 덜 나는 듯 해요! 그래도 색 자체는 예쁩니다 :)
baes******,상위 25%,24.12.20,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,57kg,,뜯어보고 퀄리티가 좋은 니트라는 게 확 느껴져서 좋았어요! 두툼해서 따뜻하게 잘 입을 거 같구 보들보들해서 좋아요! 근데 색깔이 화면보다 생각보다 누래서 웜톤인 사람한테 잘 어울릴 거 같네요
군밤이,상위 20%,24.12.18,아이보리,FREE,작아요,아주 만족해요,화면보다 어두워요,160cm,58kg,상의 66,"옷 퀄리티는 진짜 진짜 좋거든요…? 근데…. 모델분과 후기 보니…. 다들 정말 요정이신가봐요….. 제가 입어보니까 생각보다 딱 맞아서 놀랐슴다….ㅋㅋㅋ 전 진짜 크고 널널한 느낌의 옷인줄 알았더만…ㅋㅋㅋㅋ 무튼 엄마도 예쁘다고 해서 계속 입을거예요!! 
글고.. 또 하나가 있는데 전 아이보리라 해서 깨끗한 느낌의 화이트에 가까운 아이보리 생각했는데 생각보다 노래서 거기에 또 한번 놀랐답니닼ㅋㅋㅋㅋ 밖에서 봤을때는 그렇게 심하지는 않아서 품고 가요!"
HbZTtQjW,상위 5%,24.12.16,핑크,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,157cm,42kg,상의 44,이쁘긴한데 뭔가 기대보단.. 잘 안어울려서 ㅠㅠ 슬퍼요..요런색 입으면 얼굴 환해보여서 고민안하고 바로 산건데 왜 안색이 어두워보일까요...약간 밝은 딸기우유는 아니고 사알짝 어두운 딸기우유색이라그런지ㅠㅠ..너무 두툼해서 그런지..넥라인이 올라와서 그런지..니트 자체는 엄청 따뜻하구 이뻐용ㅎㅎ..
아가하마,상위 15%,24.12.16,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,57kg,,"옷재질이 부드러워서 스웨터 특유의 거슬리는 느낌(?)이 없고 입었을때 핏이 부해보이지 않아서 굉장히 마음에 드는 것 같습니다! 색상도 사진과 동일하고, 겨울에 기본템으로 입기 딱 좋아서 하나 쟁여두면 유용하게 입을 것 같네요!"
ZB0zBq0i,상위 10%,24.12.15,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,45kg,상의 33 이하,"좀 하얀 편의 느낌일 줄 알았는데 처음 실제로 봤을 때는 약간 살구색(웜톤느낌) 빛이 도는 느낌이었어요. 길이가 긴 편은 아니고 딱 정핏에 가까운 편인 것 같아요. 
퀄리티가 좋고 겨울에 잘 입고 다닐 것 같아요! 다른 색도 구매하고 싶네용:)"
흙묻감,,24.12.12,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,51kg,상의 55,"이런 니트 뚱뚱해보일까봐 맨날 고민만 하다가 못샀는데 진짜 이 가격에 이런 핏 말도안돼요 …
요즘 유행하는 핀터레스트느낌 뚝딱입니다 ㅜㅜ 
어떤 하의에도 다 잘어울리고 하나도 부해보이는 느낌 없어요
진짜 올 겨울 제일 잘산템 ㅠㅠㅠㅠ 
너무너무 추천해욤 
마른 편도 아니고 바스트도 있는 편이라 부해보이는게 제일 걱정이었는데 절대 그런 걱정 마시고
진짜 고민하시는분들 꼭 사세여"
8nbOIztS,상위 10%,24.12.11,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,47kg,상의 44,"이제 처음 입어봐서 아직 보풀 이런거는 모르겠습니다
입자마자 너무 이뻐서 놀랐어요!
색깔도 봄웜인 재가 얼굴에 형광등이 켜지는것같았어요일단 매우 짱짱합니다
그리고 체구가 작은 제 몸에 딱 맞아서 그 부분이 너무 만족스럽습니다 ㅠㅠ
잘입겠습니다 계속 팔아주세요!!!"
oQ4OE69P,,24.12.09,아이보리,FREE,생각보다 커요,보통이에요,화면보다 밝아요,150cm,46kg,상의 44,이게 카메라에는 안잡히는 핑크..?주황이 섞인 니트예요 누런끼가 아니라 주황끼..?받아보면 아실꺼예요 카메라에는 안잡히는...!어깨부분 핏 좀 애매해서 반품할까했지만 이가격에 이퀄리티 살수없어서 품습니당ㅎㅎㅎ보풀생각 안해도될꺼같아서 좋아오
oHSMRQQM,상위 5%,24.12.09,아이보리,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,146cm,41kg,상의 55,색상 딱 따스한 아이보리색예요~ 도톰하고.. 근데 넘 부해보이지 않고 예뻐요^^ 보들보들하구 예민해서 입기만 해도 가려워 긁는 편인데.. 단독으로 입어도 따갑지 않았어용!! 키가 작은데 길이도 넘 길지 않아 좋네요~ ㅎㅎ
7lR0KwXU,상위 5%,24.12.09,핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,52kg,상의 55,"색감 너무 예뻐요. 살짝 말간 딸기우유색인데 쿨하지 않고 따스한 느낌이라 파워웜톤인 저에게 너무 잘 어울려요~ 웜톤인데 홍조있고 얼굴 붉은끼, 누런끼 다 있는 피부톤이라 핑크색 잘못 입으면 핵구린데 이건 딱 잘맞아요. 근데 옷이 엄청 부드러워서 그런지 좀 약한..느낌?! 잘 늘어날 것 같고 그래서 조심히 입고 벗고 행동해야할 것 같아요~"
fupNq7S1,상위 20%,24.12.08,아이보리,FREE,생각보다 커요,보통이에요,화면과 비슷해요,164cm,50kg,상의 55,"디자인이나 색은 마음에 드는데, 겨드랑이 쪽이 커서 뜹니다.. ㅠㅠ 그리고 중간에 저렇게 올이 나간 부분이 있더라구여.. 저는 기다리기 싫어서 그냥 입긴 할 건데 검수 잘 하셔야 할 듯 ㅠㅠ"
xuyAsk1j,상위 10%,24.12.08,핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,62kg,상의 55,"예전에 입던 분홍니트가 망가져서 분홍색 니트 찾던중에 구매하게 됐어요! 쫀쫀한 니트짜임에 두터워서 싸구려같지 않아보이구요 분홍색 먼저 주문했다가 후기 보니 퀄리티 조아보여서 네이비도 주문했어요! 
폭닥폭닥 포근하게 입기좋고 적당한 핏으로 부해보이지 않게 입을 수 이써요 겨울이라 니트종류가 널렸는데 그중에서 이 제품 고르셔 도 후회없을것이라고 확신합니당"
