아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
zp0r6g9k,,24.05.07,베이지 Beige,,정사이즈예요,보통이에요,화면과 비슷해요,166cm,63kg,상의 55,완전 여리여리핏 통 큰 청바지에 입으면 완전 이뻐용 색깔도 똑같아요 근데 유일한 단점이 너무 안이 비친다는거..? 바지나 치마 절대 못 올려 입을 정도로 비쳐여 사계절용이라 어쩔 수 없지만 ㅜㅜ 다른 색도 살 ㅇ예정
EJ2LMJIi,,23.09.05,스카이블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162cm,63kg,상의 66,너무너무너무 예뻐요 진짜 완전 성공 엄청 낭낭한 핏을 원했는데 딱 제가찾던 ㅠㅠㅠ 살짝 시스루라서 시원하고 하늘하늘해서 예뻐요 너무ㅠㅠ 라이트그린 사고나서 너무 맘에들어서 블루도 바로 질러버렸어요 ㅋㅋㅋ
BxmVJ2cC,,22.08.17,카키,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,58kg,상의 66,"나시에 딱 걸치기 좋습니다!
목부분이 넓어서 승모근 있는 사람은 부각되어 보이는 듯
사진으로는 부해보이지만 실제로는 부해보이지 않습니다.
색이 카키색이라 약간 돈 없어 보여요.약간 거지패션 느낌?"
hyun***,,22.07.04,딥네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,53kg,상의 55,"검정색 사기엔 너무 어두침침..한거 같아서 비슷한 느낌의 네이비를 사봤는데 색 깔끔하니 딱 예뻐요! 요즘같이 실내는 춥고 밖은 더울 때 이런 옷 입기도 좋고 , 손이 많이가는 옷이에요!"
BSa84URI,,22.06.17,화이트,,생각보다 커요,보통이에요,화면과 비슷해요,163cm,75kg,상의 77,제가 화이트 처돌이라서 진짜 좀 깐깐히 화이트를 보거든용 근데 이색은 조금 노랗긴하지만 단독으로 보면 겁나 새하얘보여서 졸았어요!! 팔뚝 좀 굵어보이는건 어쩔 수 없습니다… 머리내리고 모자쓰고 입으면 분위기 쌉가능
rbhtaGu6,상위 15%,22.06.11,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,171cm,58kg,상의 66,"아 너무에뻐요 완전 내스탈.. 구멍이 송송뚫려있어서 비추는건 어쩔수없을것같아오 나시필수
바람불면 구멍으로 바람들어ㅘ서 시원하겠지만 여름엔 더울것같은 소재에요ㅠㅠ 그래도 예쁘니 말다했조 따른색 또 사러감니다~!"
tang****,상위 5%,24.09.27,애쉬그레이 Gray,,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,58kg,상의 55,"162/58 기준 헐랭핏이에요!!!
저는 유튜버 우린님 후기 동영상까지 보고 애쉬그레이 선택했습니다! 이런 옷은 울 풀리면 밝은 색상일 때 너무 티나서 중채도 애쉬그레이 강추드려요!!
전체적으로 힘 없고 후들후들합니다~ 가을에 입기 딱 좋아요 훙훙 -w- 
넥라인이 넓어서 승모근 다 드러납니다. 한쪽 오픈숄더로 입어도 괜찮을 거 같아요! 스킨색 톤 속옷 입으면 티 안 나요!
그리고 장점이자 단점은 앞뒤 구분이 없습니다. 만원 후반대인데 이정도 퀄리티면 앵간한 거 같아요! 다만 시착하고 어깨선 부분 잡았다가 올이 드르륵 풀려서 당황했습니다…😅 뜨개인이어서 수습 가능했지; 아니면 이런 경우 없는 비지떡 옷 같으니라고; 하고 집어던졌을 겁니다~!ㅎㅎ 
어쨌든 만족합니다~ -w-"
누나,상위 20%,24.09.21,라이트그린 Light green,,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,54kg,상의 55,"사이즈가 생각보다 커요!!!
날다람쥐 핏이 나옵니다
근데 색감이 너무 예쁨
근데 넘무 찰랑거려서 안에 나시를 좀 탄탄한 걸 입어야 할 거 같습니다
저 날 찰랑거리는 나시 입고 입었다가 가슴 신경쓰여서 죽을 뻔 했어요"
곰곰생곰,상위 10%,24.09.20,딥네이비 Navy,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,55kg,상의 55,"이번 여름에 교복템으로 꽤나 손이 자주 간 옷..

옷이 꽤 길고 커서 좀 여리여리 해보이고 햇빛을 잘 막아줘서 좋습네다ㅎㅎ 
긴팔원숭이라 손 덮는 옷이 많이 없는데
손을 다 덮을 정도로 팔이 길어용
그덕에 좀 여리해보여서 깔별로 여러개 사두고 
돌려입고 싶어요.

근데 생각보다 옷이 두껍고 무거워서 엄청 시원한 편은 아니고 습한 날 입기엔 좀 불편할거 같은..?
그리고 승모근이 꽤나 부각된다는 점..."
jbn4f2wk,,24.09.04,소라 Sky blue,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 66,"저는 어깨 부자라.. 조금 핏이 덜 예쁘긴 한데
그래도 은근슬쩍 섹시하고 예쁘고 시원합니다 .
목 라인이 가는 분들이 입으면 더 예쁠 것 같아요
저는 저의 우람한 승모근을 자랑할 수 있지만 
가격도합리적이고 잘 입게 되고 손이 가는 옷입니다
그물망 같아서 여기저기 걸리는 건 어쩔 수 없어요 ~."
5i4Udr1I,,24.08.13,라이트그린 Light green,,정사이즈예요,보통이에요,화면보다 밝아요,173cm,60kg,상의 66,제가 키가 커서 그런지 핏은 넉넉한데 길이가 긴 느낌은 없어요. 173기준 엉덩이 반 정도 옵니다. 컬러는 상세사진보다 밝은 느낌이에요. 제 착샷 기준 두번째 사진 참고하시면 될 것 같아요! 마감 처리는 조금 아쉬운데 이 가격에 괜찮게 잘 샀습니다~! 저는 다른 컬러 추가 구매 바로 합니다!
QdenTOhG,상위 10%,24.08.12,화이트 White,,생각보다 커요,보통이에요,화면과 비슷해요,152cm,58kg,상의 66,"기장감+옷 밑단 마무리 핏이 살짝 애매해서 
입으면 조금 부해보이기도 하지만 
하나 있으면 휘뚤마뚤 입을 수 있는 시스루 니트에요. 
여행 가서 잘 입었어요~!

소재는 보들보들+까슬까슬… (어떻게 표현해야 될지)
부드러운 때수건같은 느낌입니다.
많이 두껍진 않지만 한여름에 입긴 살짝 더울 것 같아요! 

3/4번 사진은 세탁 한번 하고 난 후라 기장이 달라보일 수도 있어요!


+사진추가) 넣입이 진짜 짱예에요."
vInoOYN2,,24.08.11,모카 Mocha,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,75kg,상의 88,무게감이 있는데 나시랑 입었을때 덥거나 그러진 않아요. 어깨라인때문인지 88인데 살이 빠져 보이는것 같아서 여름에 입기 좋고 포인트 됩니다. 밝은 하의나 어두운 하의 둘다 어울립니다.
롱디,상위 30%,24.08.10,라이트그린 Light green,,생각보다 커요,아주 만족해요,화면과 비슷해요,169cm,63kg,상의 66,"일단 여리핏 좋아하시면 당장 구매하세요ㅎ
왜 이 색이 인기 많은지 받아보고 알았는데
그냥 무채색 입기는 심심하고 뭔가 색 안받을까봐
컬러있는거 잘 못입으시는 분들도 다 잘어울릴 것 같구
어깨 넓은 저도 여리핏 쌉가넝,, 흰색도 구매했슴다 

고민하시는 분들 구매추천해용 여름이라 덥지만
저는 막 그렇게 더위를 많이 안타고 회사에선 
긴팔입어서 추천!"
롱디,상위 30%,24.07.31,화이트 White,,생각보다 커요,아주 만족해요,화면과 비슷해요,169cm,63kg,상의 66,"강강추 흠뻑쇼 갈 때 위에 입었는데
핏도 좋구 그린색 사고 재구매!!
그렇게 얇은 소재는 아니구요 여리핏 가능
수영복 위에 입는 것도 이쁠듯
그런데ㅠ 흠뻑쇼 가서 어떤 거에 물들었슴다..

사망했어요 ㅠ 흐규"
루링,,22.08.16,라이트그린,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,48kg,상의 55,"생각보다는 이너가 많이 안비치고 (사진이 블랙이너 입고 잇어요) 
엉덩이 덮는 길이에요! 
컬러는 사진과 동일하게 라이트 그린으로 이쁘고! 
살짝 더운감이 잇긴한데 그래도 바람이 통해서 괜찮아요! 꾸안꾸로 좋은거같아요"
지윤,상위 20%,24.10.05,베이지 Beige,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"꾸안꾸룩으로 딱인 거 같아요 💛💛💛
요즘 같은 날씨에 입기 좋은 거 같아요~!!
안이 거의 다 비치긴 하지만 여리여리 해보이고 예뿝니당 놀러가서도 잘 입고 다녔어요>.< 초록색도 예뻐보여서 하나 더 구매할까 싶어요~~"
XbsegIXt,,24.08.29,블랙 Black,,정사이즈예요,보통이에요,화면과 비슷해요,169cm,57kg,상의 55,169/57기준 사이즈도 적당하고 소매도 안 짧아요 막 아주 시원한건 아니지만 적당히 입을만하고 아무렇게나 걸쳐도 괜찮습니당 근데 앞 뒤가 없어서 살짝 애매하긴해요 그래도 이만하면 맘에 듭니다 예쁘게 잘 입었어요
xius****,,24.07.18,화이트 White,,생각보다 커요,보통이에요,화면과 비슷해요,168cm,60kg,상의 66,"모델 핏을 기대하며 여리여리한 느낌이 나길 바라는 마음으로 샀는데 그 부분은 만족해요
다만 한 여름에 입기에는 소재가 조금 두꺼워서 더워요. 안에 브라탑만 있고 입었는데도 땀이 많이 나더라구요. 한 여름 보다는 초가을 정도에 입으면 좋을 것 같습니다."
난감한혜녀,상위 15%,24.07.11,블랙 Black,,생각보다 커요,보통이에요,화면과 비슷해요,158cm,53kg,상의 55,"생각보다 품이랑 길이가 커서 처음엔 좀 당황 했었는데, 그래도 입었을 때는 오버 핏이여서 그런지 여리여리한 맛은 있습니다! 
개인적으로는품이나 기장이 아주 조금씩만 더 작았으면 정말 베스트일 것 같아요~ 퀄리티는 가격대비 굉장히 좋은 편 굳"
sseu*****,,24.07.10,베이지 Beige,,생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,52kg,상의 55,"여름에 놀러가서나 봄가을까지 휘뚤마뚤 아우터처럼도 걸치고 하려고 샀어요!

가격 색상 퀄리티 다 너무 만족하고
다만 키때문인지 기장이 엉덩이 절반정도라 요것만 쪼끔 아쉬웠지만 가격 생각하면 하나도 안아쉬워요~~"
of1ukAUH,상위 20%,24.07.07,라이트그린 Light green,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,58kg,상의 66,"상체살이 많아 모델님같은 여리핏은 안나오지만 그래도 나름 여리여리해요
촤르르 떨어지는 긴바지나 반바지랑 같이 입어도 예뻐요 근데 제가 피부가 엄청 연해서 팔처럼 맨살 닿는 부분이 처음에 좀 붉어지더라구요 점차 적응되긴 하는데 많이예민하신 분들은 참고하세요 너무 얇지는 않은데 그래서 오히려 더 질 좋아보여요!"
Gq1etrzF,,24.06.30,화이트 White,,생각보다 커요,보통이에요,화면과 비슷해요,167cm,58kg,상의 55,여름에 살타기 싫어서 구매했는데 부드러운 촉감일 줄 알았는데 생각보다 거칠어요. 또 생각했던 것보다 두께감도 있어서 무게도 있는 편인 것 같아요. 그래도 제가 딱 원했던 핏이라 여름 내내 주구장창 입을 것 같아요! 비침 정도도 적당해서 부담없을 듯! 막 기대하던 옷은 아니고 이런 느낌의 옷이 필요했던 거라 무난하게 괜찮음
soak*****,,24.06.22,화이트 White,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,48kg,상의 55,"예전에 사서 열심히 입다보니 옷이 많이 늘어나서 재구매했습니다. 제가 딱 원하는 핏이라서 다른 그물 니트는 만족이 안되더라구요!

처음 도착하면 살짝 냄새있어서 세탁해서 입어야 해요. 마감부분 실밥처리가 아쉽지만 가격도 착하고 옷이 너무 마음에 듭니다. 👍"
이거사고싶다,상위 5%,24.06.14,블랙 Black,,생각보다 커요,보통이에요,화면과 비슷해요,168cm,60kg,상의 55,"봄에서 여름 넘어갈 쯤 날씨가 애매했어서 뭐입을지 고민하다가 시원한데 긴팔인 걸로 골라봤어요!

추울까봐 이너에 딱붙는 긴팔 입고 입어도 생각보다 잘 어울렸고 블랙이라서 더 여리해보이고 휘뚜루 마뚜루에요👍

길이는 엉덩이 덮이는 길이라서 전 좋았습니다
키 166-7 기준이에요!
소매도 길어서 손에 덮이니까 괜히 아담해진 느낌^.^

일상에서도 잘 입어요!

흰/검/연두 샀는데 어깨 트임이 다 달라서 조금 아쉬워요
어떤건 목이 넓고 어떤건 적당하고 그래요! 참고해서 구매하세용
여리여리해보이고 팔뚝 부각은 좀 있긴한데 워낙 하늘하늘해서 그렇게 눈에 띄진 않아요

전반적으로 만족스럽습니다💗
시스루라 속옷만 입으면 조큼 부끄러울지도🫣🌝"
이거사고싶다,상위 5%,24.06.14,화이트 White,,생각보다 커요,보통이에요,화면과 비슷해요,168cm,60kg,상의 55,"부산 여행 가는데 날씨가 애매했어서 뭐입을지 고민하다가 시원한데 긴팔인 걸로 골라봤어요!

추울까봐 이너에 딱붙는 긴팔 입고 입었는데 생각보다 잘 어울렸고 화이트라서 어떤 바지에든 잘 어울려요👍

길이는 엉덩이 덮이는 길이라서 전 좋았습니다
키 166-7 기준이에요!

덕분에 화사한 부산 여행이 되었습니다

흰/검/연두 샀는데 어깨 트임이 다 달라서 조금 아쉬워요
어떤건 목이 넓고 어떤건 적당하고 그래요! 참고해서 구매하세용
여리여리해보이고 팔뚝 부각은 좀 있긴한데 워낙 하늘하늘해서 그렇게 눈에 띄진 않아요
시스루라 속옷만 입으면 조큼 부끄러울지도🫣🌝"
ni5SssGo,,24.06.04,블랙 Black,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"화면이랑 비슷한 핏이에요 까만 나시 입으면 괜찮은 거 같고 밝은 색이면 많이 보여요 
빵꾸나기 쉬운 느낌이라고 생각했는데 빨고 나니까 구멍을 찾았어요 그래도 밑이라 티 안날 거 같아서 그냥 입으려구용"
낙낙_,상위 5%,24.05.21,화이트 White,,생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,60kg,상의 44,사이즈도 넉넉해서 편하게 입기 좋을 것 같고 은근 고퀄의 망사 니트에요. 한 여름에 입기에도 덥지 않을 것 같고 긴 팔이라 소중한 팔을 자외선에 보호해줄 수 있을 것 같다는 ㅎㅎ 이 옷에 캉캉 긴치마 매치해서 입어도 예쁠 것 같고 나시 원피스 위에 덧데어 입어도 예쁠 것 같습니다. 만족!
nCEonS2n,,23.05.16,블랙 Black,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,60kg,상의 66,생각보다 촘촘해서 엄청 비쳐보이진 않아요 여름에는 조금 더울 수 있을 것 같지만 지금 입기엔 딱 적당할 것 같네요!! 보들보들하고 안까칠해서 좋아요 색은 두 번째 사진처럼 까-맣습니다
bFjG7JEG,,25.01.13,화이트 White,,생각보다 커요,보통이에요,화면보다 밝아요,157cm,56kg,상의 44,생각보다 밝은 흰색이었고 사이즈는 생각했던 것 보다 더 컸어요 부해보이지 않으려면 안에 이너티를 얇은 걸 입거나 스포츠 브라 입고 입어도 괜찮더라구요 기장이 좀 길어서 어떻게 입어야 할지는 생각해봐야 할 것 같아요
깨꼼,상위 10%,24.12.19,라이트그린 Light green,,정사이즈예요,아주 만족해요,화면보다 밝아요,165cm,82kg,상의 77,"학교 축제 때 입었어요
여름에 입기 좋은데 팔 들 때마다 팔부분이 흘러내리긴 해요 그래서 자꾸 내려야 한다는 점?이 좀 신경쓰입니다
그리고 조금 까끌해서 이너를 입는 게 좋을 것 같아요"
qjE007VI,,24.12.11,블랙 Black,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"올해 여름에 잘 입고는 친구집에 보관하느라 옷걸이에 걸어두어 어깨부분이 늘어져 이번 여행으로인해 새로 구입했습니다ㅠ
가격도 비싸지않은데 퀄도 좋고 무엇보다 까슬거림이 없어 좋습니다~
옷걸이에 걸어두면 늘어나니 개켜 보관하셔야합니다~"
선크루,상위 20%,24.11.26,블랙 Black,,생각보다 커요,보통이에요,화면과 비슷해요,170cm,68kg,상의 77,"어깨가 넓은 편인데도 생각보다 사이즈가 커서 놀랐어요.
배송 오자마자 단독 손세탁 했는데 옷에서 꾸정물이 엄청 나오더라구요,,,,3~4번 헹궜더니 좀 깨끗해졌어요.
무조건 입기 전에 단독으로 빨고 입으세요!!!
구멍으로 바람티 슝슝 들어와서 여름이나 가을에 입기 좋을 것 같아요"
2czxlhgq,상위 15%,24.09.21,베이지 Beige,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,42kg,상의 33 이하,시원해진 요즘 반팔은 춥고 얇은 긴팔입기 좋은데 딱 좋아요 근데 저한테는 기장감이 좀 있는 편이라 넣어 입거나 반바지에 입으면 예쁠 것 같아요 색감은 생각했던거랑 같아요~
1pEXunWP,상위 15%,24.09.12,화이트 White,,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,67kg,상의 66,루즈핏이라 날씬해보이고 소매도 길어서 좋아요. 엉덩이도 살짝 덮어줘서 부담스럽지 않아요. 아직 쨍한 햇빛에선 안봤지만 이너나시는 필수로 입어야 할 것 같아요. 마음에 들어요!
깨꼼,상위 10%,24.12.19,라이트그린 Light green,,정사이즈예요,아주 만족해요,화면보다 밝아요,165cm,82kg,상의 77,"학교 축제 때 입었어요
여름에 입기 좋은데 팔 들 때마다 팔부분이 흘러내리긴 해요 그래서 자꾸 내려야 한다는 점?이 좀 신경쓰입니다
그리고 조금 까끌해서 이너를 입는 게 좋을 것 같아요"
qjE007VI,,24.12.11,블랙 Black,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"올해 여름에 잘 입고는 친구집에 보관하느라 옷걸이에 걸어두어 어깨부분이 늘어져 이번 여행으로인해 새로 구입했습니다ㅠ
가격도 비싸지않은데 퀄도 좋고 무엇보다 까슬거림이 없어 좋습니다~
옷걸이에 걸어두면 늘어나니 개켜 보관하셔야합니다~"
선크루,상위 20%,24.11.26,블랙 Black,,생각보다 커요,보통이에요,화면과 비슷해요,170cm,68kg,상의 77,"어깨가 넓은 편인데도 생각보다 사이즈가 커서 놀랐어요.
배송 오자마자 단독 손세탁 했는데 옷에서 꾸정물이 엄청 나오더라구요,,,,3~4번 헹궜더니 좀 깨끗해졌어요.
무조건 입기 전에 단독으로 빨고 입으세요!!!
구멍으로 바람티 슝슝 들어와서 여름이나 가을에 입기 좋을 것 같아요"
2czxlhgq,상위 15%,24.09.21,베이지 Beige,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,42kg,상의 33 이하,시원해진 요즘 반팔은 춥고 얇은 긴팔입기 좋은데 딱 좋아요 근데 저한테는 기장감이 좀 있는 편이라 넣어 입거나 반바지에 입으면 예쁠 것 같아요 색감은 생각했던거랑 같아요~
1pEXunWP,상위 15%,24.09.12,화이트 White,,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,67kg,상의 66,루즈핏이라 날씬해보이고 소매도 길어서 좋아요. 엉덩이도 살짝 덮어줘서 부담스럽지 않아요. 아직 쨍한 햇빛에선 안봤지만 이너나시는 필수로 입어야 할 것 같아요. 마음에 들어요!
xYfepZQy,,24.05.15,라이트그린 Light green,,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,51kg,상의 55,"색감도 이쁘고 체형보완도 잘되어서 좋았어요! 
사진 찍으면 산뜻하게 잘 나와서 여행갈때 굿!!! 
하지만 정면으로 찍으면 살짝 부해보이게 나와서 조심해야해요🥲 그래도 전반적으로 추펀합니다!"
8891******,,23.12.26,라이트그린 Light green,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,57kg,상의 88,받기 전부터 리뷰들 보고 되게 기대했는데 기대에 딱 부응하는 제품이예여!! 그냥 민소매 입고 입어봤는데 따갑지도 않고 핏도 완전 여리핏입니다! 제가 손등 덮는 긴 소매를 좋아하는데 이게 딱 그 길이예요 사진 첨부 보시다시피 서 있으면 딱 손등 덮고 손가락만 보이는 팔 길이입니다! 안에 이너 입고 입으면 예쁠거같아여!
6l9lggxZ,,23.12.21,화이트 White,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,"많은 사람들이 사는데는 이유가 있내오 ^^
핏 예쁘고 여행에서 추울때 걸치기 찰떡이었어요 아주 유용했습키다 :) 
반바지 긴바지 원피스 레이어트해서 입으니 넘 예뿌더라구요 브이넥이랑 고민했는데 유넥 깔끔하고 오히려 좋았습니다"
KNqdLaPp,상위 20%,23.10.11,라이트그린,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,66kg,상의 66,평소 66반입는 저도 여리여리핏 만들어주는 니트입니당 연두색이 촌스럽지않은 연두라 너무 예쁘고 소매 긴것도 오히려 더 여성스럽고 예뻐서 좋아요 키 164에 엉덩이 반 덮는 충분한 기장에 진짜 너무 예뻐서 다른색도 두 개 구매했음당 고민하지마세여진짜
EJ2LMJIi,,23.09.05,라이트그린,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162cm,63kg,상의 66,너무너무너무 예뻐요 진짜 완전 성공 엄청 낭낭한 핏을 원했는데 딱 제가찾던 ㅠㅠㅠ 살짝 시스루라서 시원하고 하늘하늘해서 예뻐요 너무ㅠㅠ 라이트그린 사고나서 너무 맘에들어서 블루도 바로 질러버렸어요 ㅋㅋㅋ
dprm******,상위 5%,23.08.07,애쉬그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,46kg,상의 44,"넘 넘 넘 만족스러워요,, 비침도 적당하구 루즈하게 떨어지는 기장이 맘에 듭니다 그레이는 역시 까만 나시와 함께죠👍 30도 넘을 때 입고 나가도 간신히 죽지는 않아요(경험담) 하지만 쾌적하게 입으려면 한여름에는 입지 마세요 간절기용이 맞습니다… 어디 걸리는 것만 조심하면 될 것 가타요!!"
FbtWgFbd,,23.07.17,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,166cm,63kg,상의 66,사이즈 넉넉하게 나와서 편하게 입기 좋아요!!! 여름에 야외에 많이 있는날 살 탈까봐 긴팔 즐겨 입는데 덥지않은 소재에 땀나도 빨리 마르는 소재여서 너무 좋았어요!! 다른색상으로 하나 더 주문할게용❤️
A4dSQ2dh,상위 20%,23.07.12,스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,58kg,상의 66,애매한 옷 같아요 색은 맘에 드는데 목파임이 애매한건지 여리여리한 사람한테만 어울리는 옷인지ㅜㅜ 옷을 뒤로해도 앞으로해도 애매해요 핏이ㅠ 목쪽을 오프숄더처럼 양쪽으로 자리잡으면 좀 나은듯 해요 저는 목짧고 승모근 부각이 좀 돼서 머리카락으로 가려야할듯ㅎ 그리고 등드름 너무 잘보이네욯ㅎ뒤쪽으로도 앞만큼 파여섷.. 비침은 생각보다 적었어요 그래도 함 입어보겠슴당
upmFurnE,,23.06.27,블랙,FREE,생각보다 커요,보통이에요,화면과 비슷해요,156cm,51kg,상의 55,구멍이 숭숭 뚫려있어서 여름에도 시원하게 입을 수 있을 것 같아요! 옷 특성상 너무 쉽게 늘어날 것 같아서 조금 걱정이긴 하지만 그래도 그 덕에 여리여리핏을 연출할 수 있는 거니까 그냥 입으려고 해요!
뚜잉,상위 25%,23.06.18,라이트그린,FREE,생각보다 커요,아주 만족해요,화면보다 밝아요,155cm,77kg,상의 77,"색,,, 진짜 예뼈요💚
옷감도 까칠까칠하지 않아서 후뚜루마뚜루 좋아요!


다만, 아쉬운점이 저처럼 어깨부각되는 점을 조금 꺼려하시는분들은 조금 비추입니당 ㅠ

옷 받고 어깨선이 개인적으로 별로여서 어깨부각에 신경쓰이시는분들은 다른 여름 니트 추천드립니당〰️

이부분 말고는 진짜 다,, 찐 추천👍👍"
RtPkKNBT,,23.06.16,애쉬그레이 Gray,,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,55kg,상의 55,"생각보다 두꺼워서 거의 안비쳐요..!
가볍진 않고 두께감 있어서 오히려 따듯한 느낌
같은 걸로 흰색도 샀는데 흰색은 좀 비치지만 그레이는 아예 안비치고 두께감 있어서 살짝 부해보이는 감이 있어요!"
RtPkKNBT,,23.06.16,화이트 White,,생각보다 커요,보통이에요,화면과 비슷해요,164cm,55kg,상의 55,"생각보다 안얇아요
제가 샀던 부클 니트들 중에서는 두꺼운 편이었어요
흰색이라 비치긴 하는데 많이 안비치고 무난하게 입기좋아요
다만 엄청 크고 긴데 조금 두께감이 있어서 살짝 부해보여요!"
gzcbjlX5,,23.06.15,라이트그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,58kg,상의 66,"그린색깔이 예뻐요 팔이 짧아서 그런지 팔이 많이 기네요 ㅎ
목도 너무 파여있어서 뒤로하면 등이 너무 많이 보이고 앞으로 하면은 가슴골이 보이는 정도네요... 
 목이 좀 작은버전도 있으면 바로 구매할것같아요
색깔은이쁘게 나오고 팔뚝살이 옆으로 튀어나오는 체형은 오히려 좀 부각되는 면도 없지 않아 있는 것같아요 체형 애매하신 분은 핏이 너무 애매하게 나오네요. 하지만 만족합니다"
uQcMxHaz,,23.05.09,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,174cm,56kg,상의 55,가성비 쩔어요!! 지금 날씨에 입기에도 바람 숭숭 잘 통해서 괜찮고 여리여리핏 삽가능입니도ㅎㅎ 근데 이 옷을 입고 강아지를 안는다거다 뾰족한 것에 걸린다거나 절대 아니되옵니다 저는 벌써 올 두 군데 나갔어요ㅠㅅㅠ 머쨌든 만족해서 연두도 구매할 계획입니당
jgrKzYzz,,23.05.08,라이트그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 66,받았을 때 처음엔 너무 저렴해 보이지는 않을까 걱정했는데 핏이 괜찮네요 또한 제가 날씬한 체형은 아니라 더 부해보이려니 했는데 막상 입어보니 리뷰에 여리여리해보인다고들 하시는 이유를 알 것 같아여ㅎㅎ 올 여름 여행갈때도 입어야겠어여
kiwwi,상위 25%,22.10.09,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,57kg,상의 55,"약간 까끌한 느낌인데 저는 맨살에 닿아도 불편 없었어요! 청치마에 입었는데 힙함 가득...🖤 구멍으로 바람 숭숭 들어와서 단독으로 입기에는 조금 추웠지만 아우터 활용하면 사계절 내내 입을 수 있을 것 같기도 해요. 쉽게 망가질 것 같지 않고, 활용도 좋아서 만족해요! 다만 옷 앞뒤 구분이 없고 목 파임이 똑같아서 뒷목이 등 연결되는 부분 정도까지 드러나는 게 조금 아쉬워요."
song***,상위 30%,22.09.23,애쉬그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,153cm,50kg,상의 66,"와웅 색이 진짜 예뻐요
그레이색인데 진짜 딱 애쉬빛!!
길다해서 걱정했는데 넣어입는걸 안좋아하는 153기준으로 전혀 길지않구 딱 좋은 길이감인듯
비침도 은은하게 비치는거라 브라만해도 쌉가넝!
여리해보이거 넘 좋당 다른색도 살까 고민중"
ms87aP7f,,22.08.30,애쉬그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,두껍다는 후기가 좀 있어서 걱정했는데 딱 좋게 얇음. 한여름 한겨울 빼고 무난하게 내내 입는 사계절템 느낌? 비침도 딱 과하지 않은 듯. 사진 참고. 흰색 이너 입고 찍었음. 손글씨 쪽지랑 뭔가 자연친화적인 것 같은 포장도 마음에 듦. 추천함.
QShIUkgn,상위 20%,22.07.02,블랙,FREE,생각보다 커요,보통이에요,화면과 비슷해요,168cm,57kg,상의 55,긴팔 절대 못 잃는 사람에게 너무 휘뚜루마뚜루템입니당!! 한~~여름에는 물론 입기 무리겠지만 나머지 날들에는 엄청 잘 입고 다닐 것 같아요!! 파임도 그렇게 심하지 않은 편이고 길이두 적당합니당 대신 쪼끔 무겁다면?? 무거울 수 있는데 이정도는 괜찮아용~~
