아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
조영이,상위 5%,25.01.09,스카이블루(NEW ver.-R),F(44~66),정사이즈예요,아주 만족해요,화면보다 어두워요,163cm,48kg,상의 55,"◇상의 85~90 / XS~S
(정핏으로 나오면 85, XS가 맞고 몸에 꽉 끼는 게 싫을 때나 널널했으면 할 땐 90, S로 고릅니다. 95, M 사이즈는 무조건 커요)
◇체형 : 163.4cm / 48.5kg
다리가 길지도 않고 짧지도 않은 딱 중간 체형인데, 허리 둘레가 얇고 길어요

♡톤을 많이 타는 스타일이라, 색이 정말 중요한데!! 나랑 정말 잘 어울렸어요. 오늘 바로 첫 개시했는데 회사에서 옷 칭찬이 자자했음 뿌듯*.*
올라와있는 상품 사진 색상이랑은 달랐어요. 옷 받아보면 알겠지만 상품 정보보다 색상 더 예쁩니다. 이렇게 예쁜 하늘색이 다 있네요. 제가 올린 첫 번째 사진이랑 네 번째 셀카샷이랑 색 가장 유사해요. 같은 색으로 찍는다고 고생 좀 했습니다 ㅎㅎ
♡일단 소매가 아주 적당히 길어요. 나름 팔이 긴데 이 정도면 아주 좋아요. 겨울에 소매 짧으면 더 춥잖아요? 얜 아주 넉넉하게 소매 내려옵니다. 마지막 사진 보면 딱 알 수 있음!
♡하루 입었는데 보풀 전혀 안 일어나요. 니트 살 때 보풀 많이 걱정되잖아요. 회사 갔다와서 찍은 건데 첫 번째 사진 보면 보풀이 거의 안 일었죠? 소매도 저 정도인데 몸통안 보풀이 일 생각이 없어보임 ㅎㅎ
♡도톰해서 아주 따뜻하고
♡크게 까끌거리지 않아요
♡저처럼 올려입으면 크롭핏으로 가능하고 내려입으면 엉덩이 반 이상 덮입니다. 짧을 거 전혀 걱정 안 해도 돼요. 보통 길이 길면 안으로 말아도 쥬르륵 풀리면서 길어지는데 얘는 그냥 그대로 고정돼서 안 내려오고 크롭핏으로 딱 있어요. 신기방기하네. 여튼 아주 굿입니다
♡왜 안 사요? 믿고 사요. 득템입니다, 진짜로"
I4TKlTOZ,상위 1%,25.01.08,베이비핑크(NEW ver.-R),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,54kg,상의 55,색상이 화면과 똑같습니다. 웜톤인 제가 입었더니 얼굴에 조명켠 것처럼 밝아보였습니다. 감촉이 포근하고 부드러워서 요즘같은 날씨에 니트입고 패딩입었더니 따뜻하더라고요. 가격대비 질도 좋습니다. 마음에 들어요. 출근할때 자주 손이 갈거 같은 옷입니다.
PnDJqSB6,상위 1%,25.01.08,그린,F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,46kg,상의 44,"너무 너무 예쁘고 부드럽고 포근해요 피부가 예민한 데도 맨살에 입어도 너무 부드러워요~~~~촉감이 좋고 따듯해서 교복템이 될 것 같아요!! 잘 늘어나지도 않을 것 같아요!!!
색상도 여기저기 다 무난하게 어울리는 예쁜 초록색 입니다 퀄리티도 너무 좋고 특히 시보리 부분이 짱짱 해서 너무 맘에 들어요. 치마나 바지 다 잘 어울립니다
출근할 때 입었는데 후줄근해 보이지 않고 이뻐서 좋았어요
목도 적당히 빠져서 시원해 보여요. 가격대비 퀄리티가 더 좋은 거 같아요!! 다른 색상도 구매하고 싶습니다 ㅎㅎ 기대하지 않았는데 예상밖에 너무 퀄리티도 좋고 예뻐서 기뻐요~~!근데 저는 펜던트가 없네요….??"
h7HOgtw7,탑리뷰어,25.01.08,스카이블루(NEW ver.-V),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,169cm,58kg,상의 55,"여름쿨톤인데다가 이런 스카이블루 색감을 엄청 좋아하는데, 특히 스트레이트 체형이라서 브이넥 니트를 입으라고 하더라구요! 마침 찰떡인 니트를 발견해서 이번에 구매해봤는데 정말 탁월한 선택이었던 거 같습니다..
우선 기장이 그리 길지 않아서 넣입 하기에도 괜찮구요! 특히 팔목쪽 시보리 짜임새가 좋아서 옷이 잘 늘어날 거 같지 않더라구요.
하나 아쉬운 점은 팔쪽이 부각되진 않지만 그만큼 핏이 아방해서 어깨가 있으시거나 팔쪽에 살이 있으신 분들은 부담스러우실 수도 있을 거 같아요!
그치만 워낙 넉넉하게 나와서 끼거나 그런 거 없이 편하게 입을 수 있을 거 같으니 이번 겨울 강추합니다..
저는 연두색 니트도 하나 더 사려구요 ㅎㅎ"
gtDWbbNW,상위 5%,25.01.08,보카시그레이(NEW ver.-V),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,40kg,상의 44,"이번에 리얼코코에서 니트를 구매했는데 정말 만족스러워요! 💕
기본적인 디자인이라 어떤 하의와도 잘 어울려요. 심플하면서도 세련된 느낌이라 데일리룩으로 딱이에요.
촉감이 부드럽고, 피부에 닿았을 때 전혀 거슬리지 않아요. 간절기에 입기 좋은 두께감이고, 신축성도 좋아서 편안하게 착용할 수 있었어요.
저는 요번에 흰이너티를 같이 구매해서 레이어드 해보았는데 귀여워요 ㅎㅎ
제가 선택한 컬러는 그레이인데, 화면에서 보던 것과 거의 동일해서 믿고 구매할 수 있었어요. 다양한 컬러가 있어서 다른 색도 구매하고 싶을 정도예요.
루즈핏으로 나와서 체형 구애 없이 누구나 편하게 입을 수 있을 것 같아요.
전반적으로 가성비도 좋고 품질도 만족스러워서 적극 추천합니다! 다음에도 리얼코코 제품 꼭 구매할 것 같아요. 😊"
Swsq3A1x,상위 15%,25.01.08,스카이블루(NEW ver.-V),F(44~66),생각보다 커요,아주 만족해요,화면보다 어두워요,169cm,59kg,상의 44,"구매 엄청 빨리왔어요
프리사이즈로 넉넉해요 크롭 싫어하는 사람에게 추천해요
근데 색이 생각보다 채도가 높아요 ㅠㅠ 쿨톤이라 채도 낮은거 선호했는데 파스텔 느낌이에요 그래도 다른거 다 괜찮아서 잘 입을거같네요"
카야링,상위 5%,25.01.08,스카이블루(NEW ver.-V),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,55kg,상의 55,"・키: 163cm
・몸무게: 55kg
・퍼스널컬러: 여름 쿨톤

특징
・부드럽고 쫀쫀한 시보리
・과하지 않은 적당한 브이넥

여쿨인분들 무조건 스카이블루 하나 쟁이세요!
회사에 입고가니 얼굴색 밝아보이고 예쁘다는 소리 들었어요~
제가 피부가 예민해서 까글까끌한 재질은 절대 못 입는데 , 소재도 많이 부드럽고 핏도 살짝 오버핏이라 체형 보완도 되고 무엇보다 색깔이 너무 예쁩니다.
깔별로 주문 예정이에요 ㅎㅎ
목티랑 같이 레이어드해서 입으려고 브이넥을 샀는데, 단독으로 입으면 가슴 밑으로 너무 내려오거나 속옷 끈이 보이는건 조심해야할 것 같아요!"
S3RgJFTK,상위 1%,25.01.07,보카시그레이(NEW ver.-V),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,60kg,상의 55,고민하다가 할인 많이 하길래 구매했는데 니트 자체도 도톰하고 팬던트 포인트가 예뻐서 만족스러워요! 그렇게 부해보이지도 않는 핏이라 더 좋아요 근데 다른 후기들처럼 정전기가 좀 심한 편인 것 같긴해요
jioeoe,탑리뷰어,25.01.07,스카이블루(NEW ver.-V),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"입었을때 기장감은 길지 않고 적당한 길이여서 좋았구 브이넥 디자인이 얼굴을 갸름하게 보이게 해줘서 답답하지 않고 니트안에 이너 안입고 입었는데 거칠거림없고 너무 부드러운 소재에요 금장포인트가 넘 예뻤어요 
손목도 잘 잡아주고 쉽게 늘어날 니트는 아니에요 소라색 색감은 겨울에 하나쯤은 소장하고 있어야 하는 색인데 입으면 뽀용뽀용 얼굴을 환하게 밝혀줘요 적당한 루즈핏으로 이번 겨울에 필수템으로 추천드려요 너무 두껍지 않아서 아우터 입었을때 불편함없이 입었어요 ㅎㅎ ❄️
지그재그 체험단 이벤트로 상품을 무료로 제공받아 작성한 리뷰입니다."
맴매,탑리뷰어,25.01.06,보카시그레이(NEW ver.-R),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 55,"🧶 리얼코코 시오니트 🧶

여러 쇼핑몰 니트 하루종일 검색해보다가 리얼코코 시오니트가 폭닥폭닥하니 포근한 느낌이 맘에들어서 구매해봤습니다! 유넥버전은 최근에 새로나온 것 같아 리뷰가 별로 없어 고민 많이해써요🥹

🤍길이감
길이는 키 158기준 완전 내리면 엉덩이반정도 까지 옵니다. But 마감 시보리부분을 안으로 넣어서 입어야 편하기도 편하고 모양도 이쁘게 나오는데 그렇게 입게되면 짧아지긴 합니다! 엉덩이 위까지 올라오게돼요! 

🤍핏&착용감
핏은 아방하니 넘 귀여워요! 재질도 옷 보자마자 좋은게 느껴집니다 ㅎㅎ. 그만큼 착용감도 좋긴한데 살짝 아쉬운건 목부분도 짱짱해서 살짝 목부분이 불편하긴 하네요. 이건 제가 짧고 굵은 목이라 그런것 같아요. 평소에도 반목티조차 안입는 사람이라..😂

🤍색감
보카시그레이 구매했는데 무난하니 색상 너무 맘에 들어요. 예쁜 차콜그레이 색상이에요 ㅎㅎ! 하나쯤 있으면 좋은 색상!

맘에 들어서 조만간 아이보리 색상 구매하러 다시 올 것같아요!! 이번에 또 구매하게 된다면 브이넥버전으로 구매해보려구요😍"
MJRwiOFJ,상위 1%,25.01.06,초코브라운(NEW ver.-V),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,67kg,상의 66,"폭닥하니 색상 너무이쁘고 짜임도 딴딴해서 잘늘어나지도 않을것같아요
맨살에 착용해도 부드럽고 까끌거림이 전혀 없습니다 두루두루 입을수 있을것 같아요
제가 상체가 큰데 사이즈도 충분히 넉넉합니다 아이보리도 하나더 주문할려고 합니다 예쁘게 잘 입을께요~^^"
dalnim_,상위 15%,25.01.05,아이보리(NEW ver.-V),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,167cm,53kg,상의 55,"너무 하얗지 않은 뽀얀 바닐라 컬러가 예뻐요♥ 핏은 항아리 핏이라 여유있는 오버핏이고요, 활동하다보면 허리 시보리 부분이 위로 올라오기 때문에 살짝 크롭처럼 입을수 있어요. 생각보다 두툼하고 무게가 있어요. 단독보다는 이너랑 같이 입어주면 보온효과 좋을거같아요. 소재는 뭔가 보풀 잘 안생길거같은 조금 덜 부드러운 원단이에요. 
그리고 역시 브이넥이라 목 길어보이고 얼굴 작아보이는 효과가 있어요. 전 목이 짧거든요.. 브이넥이랑 유넥 중에 고를 수 있어서 무조건 브이넥으로 ㅎㅎ 브이넥이 깊게 파여서 이너랑 같이 입고있어요! 
*체험단으로 제공받아 솔직하게 작성한 후기입니다
지그재그 체험단 이벤트로 상품을 무료로 제공받아 작성한 리뷰입니다."
5GGu23Ss,상위 5%,25.01.05,아이보리(NEW ver.-V),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,55kg,상의 66,"색감도 따스한 아이보리고 넉넉한 핏에 폭닥한 느낌의 니트예요. 저렴해보이지 않는 옷감이라 비싼 캐시미어 함량옷 한개값으로 색깔별로 여러개 살 수 있어서 좋은 거 같아요. 아무래도 차이는 있겠지만 저는 편하게 입기에 좋아서 몇개 더 구매하려고요. 
별하나 뺀거는 하단부위에 검뎅이가 묻어서 왔어요.
교환신청하는거 귀찮아서 그냥 입는데 
신경써주셨음 해요.
까끌거림도 없고 넥라인도 심하지 않아요. 가슴에 붙어있는 로고단추조 예쁘고요."
yLTkrnCz,상위 20%,25.01.05,아이보리(NEW ver.-V),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,50kg,상의 55,"라운드랑 브이랑고민끝에브이넥을구매했어요 
옷이 도톰하고 까슬거리지도않고밑단이 퍼지지않고 잡아줘서 너무 맘에들어요 
강추합니다
팔이긴편인데 소매기장도 짧지않고 옷이전체적으로 맞춘듯한느낌입니다 
너무대만족 하늘색 라운드도구매했어요"
어깨가넓은닥스훈트,탑리뷰어,25.01.04,아이보리(NEW ver.-V),F(44~66),정사이즈예요,보통이에요,화면보다 밝아요,162cm,53kg,상의 55,"- 색상: 제품 설명에 나와있는 색상과 달라요
- 재질: 부드러운 재질입니다
- 체형: (어깨가 넓은 닥스훈트 체형)162.4 / 53kg 앞벅지 튀어나온 전방경사 심한체형, 허리가 길고 다리는 짧음
- 결론: 기본템으ㅣ 니트는 맞습니다! 근데 뜯자마자 색상선택 잘못한줄알고 다시한번 확인한것도 맞습니다 약간 살몬,,살구,,주황빛,,?이 도는 아이보리 입니다. 사진이 흰아이보리처럼 나왔지 실제로 그렇지 않아요. 그래도 또 입다보니 이 아이보리색에 적응이 돼서 잘 입고 다닙니다. 부드러워서 좋아요."
0qRcoPeu,상위 1%,25.01.04,스카이블루(NEW ver.-V),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 55,"여쿨이라면 정말 좋아할 뽀얗고 부드러운 하늘색 니트예요. 색감이 너무 예뻐서 얼굴까지 환해 보이는 느낌이에요. 

소재는 도톰하고 톡톡한데, 원단이 탄탄해서 늘어짐 걱정도 없고 보풀도 잘 안 생길 것 같아요. 딱 봐도 퀄리티가 좋아 보이는 니트라 오래도록 잘 입을 수 있을 것 같더라고요. 

기장도 너무 길거나 짧지 않아서 치마나 바지 어디에나 잘 어울리고, 살짝 오버핏이라 여리여리한 실루엣이 연출돼요. 
전체적으로 귀여운 느낌인데 은색 로고 장식이 더해져서 디테일까지 신경 쓴 점이 마음에 들었어요. 지금부터 겨울, 봄까지 쭉 입기 좋고 스타일링도 쉬워서 정말 추천합니다!
지그재그 체험단 이벤트로 상품을 무료로 제공받아 작성한 리뷰입니다."
o4YJueQF,상위 1%,25.01.04,블랙(NEW ver.-V),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,도톰하고 질이 좋아요! 가슴팍에 뱃지(?) 포인트도 좋고 밑단 시보리가 짱짱하게 잡아주네요~ 브이넥으로 사서 안에 이너 다양하게 겹쳐입기도 좋네요! 베이직템이라 어디에도 맞춰 입기 조아요❤️‍🔥
짐닝,탑리뷰어,25.01.03,베이지(NEW ver.-V),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,160cm,46kg,상의 44,"✅ 체형 
160cm/46kg의 마른체형
어깨가 좁고 골반이 없는 일자형

✅ 구매동기
같은 제품 아이보리를 구매했는데 핏이나 소재가 마음에 들어 베이지를 구매했습니다. 평소 화이트/베이지 톤의 옷을 입는 걸 좋아해서 이번엔 베이지로 구매했어요.

✅ 핏
시보리도 힘이 있고 탄탄한 재질의 니트라 어느정도 옷의 각이 살아있으면서도 보드라워서 쳐지는 느낌도 있어 부해보이는 느낌은 아닙니다.

✅ 느낀점
브이넥 니트를 평소에 많이 구매하는데 브이넥 깊이도 깊지 않아서 데일리로 손이 자주 가고, 몸에 닿는 느낌도 까끌거림 전혀 없이 편안해요.

아직 몇번 안 입어서 보풀은 어떨지 모르겠지만, 사실 니트라는게 자주 마찰되는 부분은 보풀이 생길 수 밖에 없을 것 같아요. 보풀 제거기 적절하게 사용하며 입으려고 합니다.

✅ 한줄평
예쁘면서도 편안해서 손이 자주가는 니트!"
김선돌,,25.01.03,보카시그레이(NEW ver.-V),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,175cm,58kg,상의 55,"제가 원하던 색상의 니트가 있어서 바로 샀어요!
라운드넥 브이넥 고민하다가 브이넥으로 했는데 잘 산거같아요 ㅎㅎ 재질도 부드럽고 따듯하고 좋숩니다!
기장도 175기준에 짧지도않고 좋아요!"
