아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
YH1GG5xl,,24.07.25,Pink(핑크/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,166cm,58kg,상의 55,화이트사고 맘에들어서 핑크샀는데 핑크셔츠 사진이 없어서 화이트컬러로 대신 사진올려요~! 세탁후에 건조기를 돌리는바람에 좀 쭈글거리는게 안펴져서;; 스팀다리미로 급히 펴봤지만 저정도...? 품이나 길이 다 맘에 들어요
랑온,상위 25%,24.07.24,Cream beige(크림베이지/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,170cm,64kg,상의 66,정말 오버핏... 제 덩치가 그렇게 작거나 말랐거나 하지 않은데... 엄청 커요 그래서 잠구고 입는 건 어려울 것 같고 그냥 단추 열고 레이어드 해 주고 있습니다! 그래도 색상은 연노랑으로 넘 예뻐요 🤩
682kFQtF,,24.07.24,Deep blue(딥블루/긴팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색감 밝고 퍼석바삭 거리는 여름/환절기 셔츠 느낌이 좋아요. 
다만 건조기에는 비추입니다. 주름이 강하게 잡혀서 허니문 이후 평상복으로는 못 입고 있어요. 물론 5초만 다리면 충분하겠지만 왜 저는 못해 .."
ohsu******,상위 15%,24.07.23,Sky(스카이/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,170cm,60kg,상의 44,"생각보다 얇고 제가 찍은 사진보다 좀 더 스카이 블루에 쨍한 색깔 한방울 정도 더 넣은 느낌..?입니다. 흰바지에 남색 상의, 그리고 이거 입었는데 너무 힙하고 예뻐서 입는 순간 마음에 들었어요! 대신 구김이 좀 있고 바람 분 것 마냥 뒤로 좀 붕 뜨는것만 감안하시면 될 것 같습니다~"
해연,상위 30%,24.07.23,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,55kg,상의 55,"퀄리티가 좋아서 진짜 놀랐습니다. 가격대비 대 만족이에요. 완전 오버핏이고, 모델 분처럼 소매 두번정도 접으니 더 귀여워요. 
여기서 셔츠 두 가지 샀는데, 다른 하나도 엄청 만족스러워서 다음에도 또 구매하고 싶습니다."
SUUUU,상위 30%,24.07.20,Deep blue(딥블루/반팔),,생각보다 커요,보통이에요,화면과 비슷해요,168cm,57kg,상의 55,"원하던 색이라 바로 구매했습니다! 
키 168cm인데 길이는 엉덩이 아래까지 오고, 사이즈도 넉넉해서 루즈핏으로 입기에 좋아요! 미세한 구김은 없을 것 같은 재질이고, 아주 더운 날(예를 들어 37-8도 정도)엔 입기 힘들겠지만, 그래도 평소 여름엔 잘 입을 수 있을 것 같아요. 배송도 엄청 빨랐습니다 :)"
fNAZ6JaE,,24.07.18,Deep blue(딥블루/반팔),,생각보다 커요,보통이에요,화면과 비슷해요,164cm,73kg,상의 77,넉넉하게 사이즈 아~주 잘 맞아요! 편하게 잘 입구 있습니다ㅎㅎ 근데 실밥이 좀 많이 뜯어나오고 한번 세탁한 이후에도 실밥이 좀 많이 나와서 좀 아쉬워요~ 그 점 빼고는 다 만족해용
CDg3F30g,상위 20%,24.07.15,White(화이트/반팔),,정사이즈예요,보통이에요,화면과 비슷해요,155cm,49kg,,"낭낭하고 좋아요 
목에 화장하고 한번 입었눈데
바로 오염되는 건 아쉽...지만 
화이트라 어쩔 수 없을 듯 
위에 근데 아우터를 입으면 팔이 통통해져서 
못 입음"
vQQPWpqm,,24.07.11,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"이 셔츠 완전 노말임
생각했던 것 만큼 큼 그래서 ㄹㅇ 요물
소매 롤업하면 핏 진짜 예쁘고 생각보다 두꺼운데 헐렁~ 해서 그렇게 덥지도 않음
아묻따 사라는 뜻임"
다동동,,24.07.02,White(화이트/반팔),,생각보다 커요,보통이에요,화면과 비슷해요,166cm,61kg,상의 55,"휘뚜루마뚜루 가능~~~~
여름에 툭걸쳐입기좋아요 
옷이 빳빳해서 입는동안 안쭈굴해져서 좋은거같아요 
세탁기돌리면 다리미 필수 ! (다리미 귀창ㅎ아서 아직 두번 못입음ㅎ)"
UKuvdbrV,,24.06.25,Blue gray(블루그레이/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,60kg,상의 66,엄청 박시하고 커요! 실짝 바스락 거리는 소재라 시원한데 주름이 잘 갈 것 같아서 걱정입니다ㅜㅜ 그리거 팔 통이 넓어서 속옷이나 제모에 신경을 좀 써야 할 것 같아요...!!
m0VhjWMU,상위 10%,24.06.24,Sky(스카이/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,"재질도 좋고 길이는 생각햇던 길이라 잘 입었어요!
주름이 엄청 많이 생기는 것 같진않고 셔츠처럼 적당히 주름이 생깁니다! 그 중에 컬러가 진짜 이뻐요... 좋은 옷 감사해요~"
yDy4dnHD,,24.06.06,Pink(핑크/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 44,화이트랑 핑크 고민했는데 핑크색이 너무 이뻐서 핑크로 샀어요. 생각보다 사이즈 좀 크긴 한데 색깔이 화면처럼 너무 이쁘고 오버핏으로 입기 좋아요!!! 많이 파세요~
7qt57iuX,,24.06.03,White(화이트/반팔),,정사이즈예요,보통이에요,화면과 비슷해요,,,,"색도 예쁘고 소재도 괜찮은데 이렇게 구겨져서 올수있나 싶을 정도로 구겨져서 왔고 실밥 정리도 안돼있어요.
급해서 걍 입는데 분명 누가 반품한거 바로 보낸거 같아요."
eh2rxida,,24.05.20,Pink(핑크/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,169cm,30kg 이하,상의 66,우선 색깔이 예쁜 딸기우유 색깔이네요 밝은 느낌이라 좋아요 여름에 입으면 약간 더울 것 같은 재질이라 봄 가을에 입으면 가장 적합할 것 같습니다 핏은 굉장히 큰 오버핏이에여
n9k4pcAP,,24.05.14,White(화이트/반팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,두께감도 톡톡하고 오버사이즈로 핏이 딱 이뻐요! 팔길이도 길어서 여름에 팔 안타게 겉옷으로도 딱 좋을거같아요 ㅎㅎ 대만족입니당 이뿌게 입을게용
puoLioAp,,24.05.10,White(화이트/반팔),,생각보다 커요,보통이에요,화면과 비슷해요,169cm,60kg,상의 66,"시원한 여름에 입기에 딱 좋네요 ㅎㅎ !
생각보다 커서 바스트가 있으신편이라면
살 ~ 짝은 부해보일 수 있어요
그래도 길이나 질감이나 다 만족합니다ㅏ"
5nBnN97q,,24.05.01,White(화이트/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,45kg,상의 44,"약간 바스락거리고 각 잡히는 오버핏 셔츠를 찾고 있었는데 딱이에요!
두께는 적당해요 두껍지도 얇지도 않아요
살짝 비침 있고
색깔은 완전 하얀색이에요 차가운 쿨화이트!"
lDnpJxSA,상위 15%,24.04.27,White(화이트/긴팔),,생각보다 커요,아주 만족해요,화면보다 밝아요,161cm,58kg,상의 66,"딱 기본 화이트 셔츠입니다 생각보다 크긴 한데 다양하게 입을수 있을거 같아서 만족합니다 진짜
편하게 막 휘뚜루마뚜루 템입니다 소매올려서 입으면 힙하게 늘씬하게 입을수 있어여"
리뷰작성자,상위 15%,24.04.23,Deep blue(딥블루/긴팔),,생각보다 커요,아주 만족해요,화면보다 어두워요,162cm,61kg,상의 55,"오버핏이라 레이어드용으로 입기 좋아요 안에 반팔이나 나시 입고 걸치면 예뻐요
옷걸이에 잘 걸어서 보관하면 주름도 생각보다 많이 안 지고 좋습니다"
eTeAYAHw,,24.04.23,White(화이트/반팔),,정사이즈예요,보통이에요,화면과 비슷해요,,,,"생각보다 제가 생각하는 길이감과 핏이 아니었지만 이정도로도 만족합니다! 여름에 그냥 간편하게 코디하기 좋을거같아요!! 
착용감도 편하고요 디자인은 심플해 좋네요"
gIf183Ga,,24.04.22,Sky(스카이/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,겉에 걸치려고 산거라 사이즈 완전 만족이고 파란색이라서 여름에 잘 입고 다닐 듯 합니다. 구겨져서 오지도 않아서 바로 예쁘게 옷걸이에 잘 걸었습니다
뇽빈,상위 10%,24.04.19,Sky(스카이/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,158cm,51kg,상의 44,흰색이랑 스카이블루 이렇게 두 종류 샀는데 완전 마음에 들어요!! 하의 실종 패션으로 코디하고 싶었는데 기대했던 오버핏 사랑합니다 <3
zhzh****,,24.04.06,Sky(스카이/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,152cm,46kg,상의 44,"색깔이 예뻐요, 생각하는 딱 하늘색입니당! 재질은 바스락 거리는 재질이라 다림질 잘 해야할거같아요 
제가 작은 편이라 클거라고 생각했지만 더 품이 커요"
nQCDRHcX,,24.04.05,Pink(핑크/긴팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,"사이즈는 오버핏이라 어느정도 생각했어요.
바지나 치마 청바지 어디든 잘어울리고
넣거나 빼거나 다 예쁘네요
연핑크색도 너무 맘에 들어요😍
딱 원하던 느낌!!"
eTeAYAHw,,24.04.23,White(화이트/반팔),,정사이즈예요,보통이에요,화면과 비슷해요,,,,"생각보다 제가 생각하는 길이감과 핏이 아니었지만 이정도로도 만족합니다! 여름에 그냥 간편하게 코디하기 좋을거같아요!! 
착용감도 편하고요 디자인은 심플해 좋네요"
gIf183Ga,,24.04.22,Sky(스카이/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,겉에 걸치려고 산거라 사이즈 완전 만족이고 파란색이라서 여름에 잘 입고 다닐 듯 합니다. 구겨져서 오지도 않아서 바로 예쁘게 옷걸이에 잘 걸었습니다
뇽빈,상위 10%,24.04.19,Sky(스카이/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,158cm,51kg,상의 44,흰색이랑 스카이블루 이렇게 두 종류 샀는데 완전 마음에 들어요!! 하의 실종 패션으로 코디하고 싶었는데 기대했던 오버핏 사랑합니다 <3
zhzh****,,24.04.06,Sky(스카이/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,152cm,46kg,상의 44,"색깔이 예뻐요, 생각하는 딱 하늘색입니당! 재질은 바스락 거리는 재질이라 다림질 잘 해야할거같아요 
제가 작은 편이라 클거라고 생각했지만 더 품이 커요"
nQCDRHcX,,24.04.05,Pink(핑크/긴팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,"사이즈는 오버핏이라 어느정도 생각했어요.
바지나 치마 청바지 어디든 잘어울리고
넣거나 빼거나 다 예쁘네요
연핑크색도 너무 맘에 들어요😍
딱 원하던 느낌!!"
nYQ1UF98,,24.12.17,Pink(핑크/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,너무 예뻐서 깔별로 사고 싶었지만 통장을 지키기 위해 딱 두개만 샀습니당 데일리로 입기에 좋고 폼이 넉넉해서 하비이신 분들 하체 가리기에 안성맞춤이에요👍🏻👍🏻
직잭에내지갑을,상위 5%,24.12.04,White(화이트/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,,,,흰 와이셔츠가 좀 필요했었는데 생각보다 크고 정말 말그대로 오버핏이라 나시티나 크롭티랑 레이어드해도 정말 찰떡 이쁨으로 잘 어울릴것같아요 감사합니다 잘 입을게요:)
4B4SO6Vt,상위 20%,24.12.02,White(화이트/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"처음엔 조금 주름져서 와서 빨고 다려서 입어야할 것 같아요!
원단은 생각보다 도톰해서 겨울에도 입을 수 있을 것 같고 오버핏이라 캐주얼하게 입기 좋을 것 같아요~"
v7PUHGjb,,24.11.23,Blue gray(블루그레이/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,컬러가 너무 예ㅓ뻐요!!! 칭찬도 받음 대충 어쩌고쿨톤 여튼 눈으로 보ㅏㅆ을땐 너무큰가.. 햇는데 사이즈 좋고 덜 구겨지고.. 두께 적당하고.. 너무조아
ETpGsoX4,상위 15%,24.11.13,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,소매접었을때 짱 이쁘구 널널하게 입을 수 있어욤 여름에 손이 젤 많이 갔던 셔츠... 다른 색이나 긴팔도 사고싶네요 기본템으로 조습니다
nYQ1UF98,,24.12.17,Pink(핑크/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,너무 예뻐서 깔별로 사고 싶었지만 통장을 지키기 위해 딱 두개만 샀습니당 데일리로 입기에 좋고 폼이 넉넉해서 하비이신 분들 하체 가리기에 안성맞춤이에요👍🏻👍🏻
직잭에내지갑을,상위 5%,24.12.04,White(화이트/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,,,,흰 와이셔츠가 좀 필요했었는데 생각보다 크고 정말 말그대로 오버핏이라 나시티나 크롭티랑 레이어드해도 정말 찰떡 이쁨으로 잘 어울릴것같아요 감사합니다 잘 입을게요:)
4B4SO6Vt,상위 20%,24.12.02,White(화이트/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"처음엔 조금 주름져서 와서 빨고 다려서 입어야할 것 같아요!
원단은 생각보다 도톰해서 겨울에도 입을 수 있을 것 같고 오버핏이라 캐주얼하게 입기 좋을 것 같아요~"
v7PUHGjb,,24.11.23,Blue gray(블루그레이/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,컬러가 너무 예ㅓ뻐요!!! 칭찬도 받음 대충 어쩌고쿨톤 여튼 눈으로 보ㅏㅆ을땐 너무큰가.. 햇는데 사이즈 좋고 덜 구겨지고.. 두께 적당하고.. 너무조아
ETpGsoX4,상위 15%,24.11.13,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,소매접었을때 짱 이쁘구 널널하게 입을 수 있어욤 여름에 손이 젤 많이 갔던 셔츠... 다른 색이나 긴팔도 사고싶네요 기본템으로 조습니다
47**,,24.10.21,Sky(스카이/긴팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색상도 화면 그대로이고
퀄리티도 죠아요~ 봄가을 잘 입을듯^^

길이를 보고 구매햇는데도 생각보다
좀 더 쩗은듯하여 조금 아쉽지만
키큰 내 문제인듯하구요ㅎ

잘 입겟습니다!!"
llBO3067,,24.10.17,Pink(핑크/긴팔),,정사이즈예요,보통이에요,화면과 비슷해요,168cm,80kg,상의 88,"제가 살이 많이 쪘는데 제 지금 상태에 있어선 살짝 오버핏 느낌으로 아주 예쁩니다
색깔도 지금 가을에 딱 톤 다운된 핑크색으로 너무 이뻐요^^*"
dbfl****,,24.10.01,Sky(스카이/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,171cm,67kg,상의 66,옷이 가오리 핏이고 품이 진짜 커서 깜짝놀랬습니다 그래도 옷이 색감이 제가 원하던 정말 이쁜 하늘색이라 만족하고 입으려고 합니다
9TPJH3YB,,24.09.26,White(화이트/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,155cm,56kg,상의 44,제가 키가 작아서그런지 생각보다 큰데 벙벙한 맛으로 입는 거니 괜찮아요!!! 주름이 많이 가긴 하는데 퀄리티는 생각보다 좋아요 ㅎㅎ
qRtEkJcb,상위 30%,24.09.24,Pink(핑크/긴팔),,정사이즈예요,보통이에요,화면과 비슷해요,165cm,70kg,상의 77,"색도 화면이랑 비슷했고
지금 날씨에 입기 좋아요!
품도 넉넉했고 안에 이너입고 단독으로 입기에도 좋은거 같아요
빠른 배송도 좋아요"
47**,,24.10.21,Sky(스카이/긴팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색상도 화면 그대로이고
퀄리티도 죠아요~ 봄가을 잘 입을듯^^

길이를 보고 구매햇는데도 생각보다
좀 더 쩗은듯하여 조금 아쉽지만
키큰 내 문제인듯하구요ㅎ

잘 입겟습니다!!"
llBO3067,,24.10.17,Pink(핑크/긴팔),,정사이즈예요,보통이에요,화면과 비슷해요,168cm,80kg,상의 88,"제가 살이 많이 쪘는데 제 지금 상태에 있어선 살짝 오버핏 느낌으로 아주 예쁩니다
색깔도 지금 가을에 딱 톤 다운된 핑크색으로 너무 이뻐요^^*"
dbfl****,,24.10.01,Sky(스카이/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,171cm,67kg,상의 66,옷이 가오리 핏이고 품이 진짜 커서 깜짝놀랬습니다 그래도 옷이 색감이 제가 원하던 정말 이쁜 하늘색이라 만족하고 입으려고 합니다
9TPJH3YB,,24.09.26,White(화이트/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,155cm,56kg,상의 44,제가 키가 작아서그런지 생각보다 큰데 벙벙한 맛으로 입는 거니 괜찮아요!!! 주름이 많이 가긴 하는데 퀄리티는 생각보다 좋아요 ㅎㅎ
qRtEkJcb,상위 30%,24.09.24,Pink(핑크/긴팔),,정사이즈예요,보통이에요,화면과 비슷해요,165cm,70kg,상의 77,"색도 화면이랑 비슷했고
지금 날씨에 입기 좋아요!
품도 넉넉했고 안에 이너입고 단독으로 입기에도 좋은거 같아요
빠른 배송도 좋아요"
RvEH8sf9,,23.08.02,Deep blue(딥블루/반팔),,정사이즈예요,보통이에요,화면과 비슷해요,160cm,67kg,상의 99 이상,"셔츠 성공한 거 처음!!..! 앞부분 길이가 애매해서 바지보다는 치마가 잘 어울리는 거 같아요 
통이 커서 자칫 몸이 부해보이는 효과를 가져올 수 있지만 부해보이지 않게 요령을 터득하면 괜찮더라구요
여름에도 셔츠 포기 못 하는 사람으로서 굉장히 마음에 드는 옷입니다!"
0vDPnBeh,,23.07.08,White(화이트/반팔),Freee,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,65kg,상의 55,"예쁘고 마음에 들어요!
아우터처럼 가볍게 걸쳐입어도 좋고 밑단 부분을 넣어서 입어도 괜찮은 것 같아요
다만 가슴이 좀 큰 경우에는 그냥 걸쳐입으면 많이 부해보이는 것 같네요ㅜ 조금 아쉽지만 제 체형 문제니까 예쁘게 입으려구요~"
TTz7jLmZ,,24.10.20,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,72kg,상의 77,막 입을 수 있는 오버핏 셔츠를 찾고 있었는데 정말 마음에 쏙 들어요 후기에서 팔 접어입으라고 하는데 딱 접으면 예쁜 길이에요 마땅히 입을 거 앖을 때 걸치면 꾸안꾸 돼요 ㅎㅎ 고민 많이 하다가 샀는데 정말 잘 산 것 같아요 굿입니당
oJGN1If8,,24.09.27,Light purple(라이트퍼플/긴팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,70kg,상의 77,"지하철에서 어떤 분이 입은 것보고 색이 너무 이뻐서 혹시나하고 지그재그 찾아봤는데 딱 나와서 바로 구해했습니다😍색이 사진에 안 담기는데 진짜 너무 이쁩니다. 쨍한 퍼플이예요.
몇번입어보고 괜찮으면 다른 색도 사려구요ㅎ.ㅎ"
epf1edFc,,24.08.29,White(화이트/반팔),,생각보다 커요,보통이에요,화면과 비슷해요,162cm,55kg,상의 66,"162 55 기준 정말 많이 크네요 .. 뒷쪽 길이는 엉덩이 덮고도 훨씬 남는 기장이에요
목이 짧아서 셔츠 깃이 고민됐는데 역시나 깃도 빳빳하니 많이 올라와요
그래도 휘뚤마뚤 잘 입을 것 같슴다"
h36AJTJ2,상위 20%,24.08.27,Cream beige(크림베이지/반팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,87kg,상의 77,"진정한 바스락 소리 나는 셔츠에요!

이제까지 바스락 거리는 재질의 셔츠라고해서 많이 삿엇는데 이 셔츠가 제일 바스락 거려요!! 
너무 만족합니당 !!

참고로 셔츠 다 합쳐서 30개 정도 잇는데
얘가 제일 바스락 거려요!

색상도 화면이랑 같아용"
Lrm57oa7,,24.08.18,Deep blue(딥블루/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,47kg,상의 44,"빳빳한 코튼입니다.. 그래서 흐물하게 안 무너지는 건 좋은데 가방매니 가방끈에 주름이 엄청 생기더라구요…? 두꺼운 가방끈이나 아예 미니백, 아님 가방없이 입고 다녀야 이쁘게 유지될 섯 같아요"
n4cy4PJx,,24.08.01,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,30kg 이하,상의 55,클거라곤 생각했지만 생각보다 더 크고 길어요.. 사진은 허리 뒤에 집어넣고 찍은거고 다 빼면 치마가 하나도 안 보일 정도의 길이예요 😳 그래도 팔통이나 핏은 마음에 들어서 길이 수선해서 입으려고 합니댜..
taN3nDOt,,24.08.01,Blue gray(블루그레이/반팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 55,사실 그레이 특유의 회색빛이 없어요 그냥 봤을 때 스카이인가 싶을정도 약간 톤다운됐으면 더 좋았을 것 같아요 모델샷처럼 접어입는게 더 예쁘고 핏은 너무 예뻐서 두 장 더 구매했습니다
dana**,,24.07.17,Deep blue(딥블루/반팔),,정사이즈예요,보통이에요,화면보다 어두워요,163cm,57kg,상의 55,"옷 핏 맘에 들어요! 그런데 색깔이 생각보다 더 많이 어둡더라구요 ㅜㅜ 주변에서는 제가 웜톤이라 잘 어울린다고 하긴 하는데, 그래서 갠적으로는 살짝 더 밝으면 좋겠네용 ㅎㅎ 그래도 만족합니다!"
pupu*****,,24.07.16,Blue gray(블루그레이/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,깡마른 몸을 가지고 있는 분이 아니라면 소매는 접어입는게 좀 덜 부해보이고 핏이 더 사는 것 같습니다. 사이즈는 클거라 예상은 했지만 정말 크긴 해요 하지만 휘뚜루 마뚜루 입기 좋은느낌! 다른 색으로 한두개 더 살 의향있슴다
유부초밥,상위 15%,24.07.12,White(화이트/반팔),,생각보다 커요,보통이에요,화면과 비슷해요,163cm,44kg,상의 44,163 마른체형에 요런 핏나외용 팔부분은 한번 접어도 되고 안접어도 핏 망가지진 않아욤 후기가 좋아서 일단 화이트 딥블루 샀다가 입어보고 넘예라 블루그레이로 하나 더삿우뇸 치마 바지 트레이닝바지 어디에 매치해도 캐주얼하게 잘 어울리네용
IulN48TE,,24.07.10,Deep blue(딥블루/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,68kg,상의 88,"카페에서 일할때 입으려고 샀는데 크기도 크고 시원하고 옷이 이뻐요 색상도 넘 맘에들고 ㅎㅎ
앞치마에 반팔 셔츠를 입으니 유니폼 같이 딱 맞고 단정해보이기도해요 평소에는 안에 나시입고 열어서입고있어요 이쁜옷 팔아주셔서 감사합니당"
sonj******,,24.07.10,White(화이트/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,164cm,45kg,상의 44,"엄청 바스락 거리는 소재인데 탄탄한 느낌이라 좋았구요
색상도 아이보리,베이지가 아니라 완전 생! 화이트라 좋았습니다.
다만 실밥은 좀 정리 해줘야 했고 많이 큰 오버사이즈인데 165 기준 엉덩이 가리고 약간 큰데
오버사이즈인 거 생각하고 산 거라 좋습니당"
91nD9dV2,,24.07.10,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면보다 밝아요,,,,키 150인데 엄청 커요 뒷기장은 허벅지 반까지 내려와요 근데 핏이 예뻐서 그냥 입었습니다 안에 나시 입고 걸치는게 제일 괜찮아요 여름에 편하고 시원해요~
pupu*****,,24.07.16,Blue gray(블루그레이/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,깡마른 몸을 가지고 있는 분이 아니라면 소매는 접어입는게 좀 덜 부해보이고 핏이 더 사는 것 같습니다. 사이즈는 클거라 예상은 했지만 정말 크긴 해요 하지만 휘뚜루 마뚜루 입기 좋은느낌! 다른 색으로 한두개 더 살 의향있슴다
유부초밥,상위 15%,24.07.12,White(화이트/반팔),,생각보다 커요,보통이에요,화면과 비슷해요,163cm,44kg,상의 44,163 마른체형에 요런 핏나외용 팔부분은 한번 접어도 되고 안접어도 핏 망가지진 않아욤 후기가 좋아서 일단 화이트 딥블루 샀다가 입어보고 넘예라 블루그레이로 하나 더삿우뇸 치마 바지 트레이닝바지 어디에 매치해도 캐주얼하게 잘 어울리네용
IulN48TE,,24.07.10,Deep blue(딥블루/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,68kg,상의 88,"카페에서 일할때 입으려고 샀는데 크기도 크고 시원하고 옷이 이뻐요 색상도 넘 맘에들고 ㅎㅎ
앞치마에 반팔 셔츠를 입으니 유니폼 같이 딱 맞고 단정해보이기도해요 평소에는 안에 나시입고 열어서입고있어요 이쁜옷 팔아주셔서 감사합니당"
sonj******,,24.07.10,White(화이트/긴팔),,생각보다 커요,보통이에요,화면과 비슷해요,164cm,45kg,상의 44,"엄청 바스락 거리는 소재인데 탄탄한 느낌이라 좋았구요
색상도 아이보리,베이지가 아니라 완전 생! 화이트라 좋았습니다.
다만 실밥은 좀 정리 해줘야 했고 많이 큰 오버사이즈인데 165 기준 엉덩이 가리고 약간 큰데
오버사이즈인 거 생각하고 산 거라 좋습니당"
91nD9dV2,,24.07.10,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면보다 밝아요,,,,키 150인데 엄청 커요 뒷기장은 허벅지 반까지 내려와요 근데 핏이 예뻐서 그냥 입었습니다 안에 나시 입고 걸치는게 제일 괜찮아요 여름에 편하고 시원해요~
you_*****,,24.07.03,White(화이트/반팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,50kg,상의 55,"이런 스타일 셔츠는 처음 사봤는데, 오버핏으로 크기도 넉넉하고 군더더기 없이 깔끔해서 굉장히 마음에 들어요! 겉옷처럼 입기 좋을 것 같습니다. 흰색이다 보니 비침은 좀 있지만 여름 옷 치고는 원단도 탄탄해욥! 다른색도 살 예정임니댜"
3Slep1hJ,상위 10%,24.07.02,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,42kg,상의 44,입고 생각보다 더 길고 커서 좀 놀랬는데 그래도 스타일링하니까 애매한 것보다 확 오버핏이라 예쁘더라구요~!! 힙한 느낌이에요 ㅎㅎ 질도 정말 좋고 구김도 잘 안 가는 것 같아요 만족합니다
F9Larfkh,상위 15%,24.07.01,White(화이트/긴팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,55kg,상의 55,휘뚜루 마뚜루 입기 너무 좋았고 오버핏이 딱 원하는 느낌이였어요 재질도 약간 바스락거리고 엄청 얇지않아서 좋았습니다 다만 한여름에 입기에는 조금 더울거같긴해요! 입고벗고 하신다면 강추 👍🏻
UvefDSJ9,,24.06.30,White(화이트/반팔),,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,65kg,상의 66,친구가 긴팔버전으로 샀길래 여름을 맞아 반팔로 구매했어요 ! 색 고민을 정말 많이 했는데 가장 기본적인 흰색으로 구매했고 생각보다 커서 놀랐어요 ! 살집이 좀 있는 편인데도 오버핏이었습니당 이번 여름 잘 입고 다닐 것 같아요 😊
ULvodwng,,24.06.30,White(화이트/긴팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,50kg,상의 55,"휘뚜루 마뚜루 여기저기 걸치고 잘다녀요^^
여름에 에어컨 바람때문에 너무 추울때도 많고
바다 놀러갈때도 살탈까봐 걸치는거.좋아하는데
딱 입기조은 작지 않은 사이즈와 색감도 이뻐요!
흰색, 크림베이지 둘다 이뻐요 ♡♡♡"
ULvodwng,,24.06.30,Cream beige(크림베이지/긴팔),,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,50kg,상의 55,"휘뚜루 마뚜루 여기저기 걸치고 잘다녀요^^
여름에 에어컨 바람때문에 너무 추울때도 많고
바다 놀러갈때도 살탈까봐 걸치는거.좋아하는데
딱 입기조은 작지 않은 사이즈와 색감도 이뻐요!
흰색, 크림베이지 둘다 이뻐요 ♡♡♡"
